"id";"lote";"data_lote";"fonte";"nivel";"livro_biblico";"testamento";"categoria_ebd";"ebd_versao";"referencia";"pergunta_pt";"alternativa_pt_a";"alternativa_pt_b";"alternativa_pt_c";"alternativa_pt_d";"resposta_correta";"pergunta_en";"alternativa_en_a";"alternativa_en_b";"alternativa_en_c";"alternativa_en_d";"status_revisao"
"63020";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Jonas";"AT";"";"";"Jn 1:16";"O que os marinheiros fizeram ao Senhor, depois que o mar se acalmou?";"Ofereceram sacrifícios e fizeram votos";"Abandonaram a fé em seus próprios deuses";"Construíram um altar em Társis";"Convidaram Jonas a governar o navio";"0";"";"";"";"";"";"rascunho (IA)"
"63021";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Jonas";"AT";"";"";"Jn 2:1-2";"De onde Jonas orou ao Senhor, segundo o início do capítulo 2?";"Do topo de um monte";"Das entranhas do peixe";"Da praia, após ser resgatado";"Do interior do navio";"1";"";"";"";"";"";"rascunho (IA)"
"63022";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Jonas";"AT";"";"";"Jn 2:4";"O que Jonas disse que ainda esperava ver, apesar de se sentir lançado para longe de Deus?";"A cidade de Társis";"Sua família em segurança";"O templo da santidade do Senhor";"O navio que o abandonou";"2";"";"";"";"";"";"rascunho (IA)"
"63023";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Jonas";"AT";"";"";"Jn 2:9";"O que Jonas prometeu fazer, ao final de sua oração dentro do peixe?";"Nunca mais pregar para os gentios";"Construir um templo em Nínive";"Abandonar o sacerdócio";"Oferecer sacrifício com a voz do agradecimento";"3";"";"";"";"";"";"rascunho (IA)"
"63024";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Jonas";"AT";"";"";"Jn 3:3";"Como o texto descreve o tamanho de Nínive, quanto ao tempo necessário para atravessá-la?";"Uma cidade de três dias de caminho";"Uma cidade pequena, de meio dia de caminho";"Uma cidade do tamanho de Jerusalém";"Uma cidade sem muralhas definidas";"0";"";"";"";"";"";"rascunho (IA)"
"63025";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Jonas";"AT";"";"";"Jn 3:7";"O que a proclamação do rei de Nínive ordenou sobre comida e bebida?";"Que apenas os animais jejuassem";"Que nem homens nem animais provassem nada";"Que apenas os pobres jejuassem";"Que o jejum durasse só um dia";"1";"";"";"";"";"";"rascunho (IA)"
"63026";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Jonas";"AT";"";"";"Jn 3:10";"O que Deus fez ao ver que os ninivitas se converteram do seu mau caminho?";"Destruiu a cidade mesmo assim";"Enviou outro profeta para confirmar";"Arrependeu-se do mal que tinha dito que lhes faria";"Exigiu mais quarenta dias de jejum";"2";"";"";"";"";"";"rascunho (IA)"
"63027";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Jonas";"AT";"";"";"Jn 4:2";"Segundo a oração de Jonas no capítulo 4, por que ele havia fugido para Társis desde o início?";"Porque tinha medo dos ninivitas";"Porque queria visitar parentes em Társis";"Porque não sabia falar a língua de Nínive";"Porque sabia que Deus era piedoso e se arrependeria do mal";"3";"";"";"";"";"";"rascunho (IA)"
"63028";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Jonas";"AT";"";"";"Jn 4:5";"O que Jonas fez depois de pregar em Nínive, enquanto esperava para ver o que aconteceria?";"Fez uma cabana a leste da cidade e sentou-se à sombra";"Voltou imediatamente para sua terra";"Entrou no palácio do rei";"Subiu ao topo do templo de Nínive";"0";"";"";"";"";"";"rascunho (IA)"
"63029";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"2";"Jonas";"AT";"";"";"Jn 4:9";"O que Deus perguntou a Jonas, depois que a aboboreira secou?";"Se ele preferia voltar para Társis";"Se era razoável o seu ressentimento por causa da planta";"Se ele queria pregar em outra cidade";"Se ele havia perdoado os ninivitas";"1";"";"";"";"";"";"rascunho (IA)"
"63030";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 1:1";"Jonas é apresentado logo no início do livro como filho de quem?";"Baraquias";"Amoz";"Amitai";"Beeri";"2";"";"";"";"";"";"rascunho (IA)"
"63031";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 1:5";"O que cada marinheiro fez, com medo, durante a tempestade?";"Pulou ao mar imediatamente";"Acordou Jonas à força";"Cortou o mastro do navio";"Clamou cada um ao seu próprio deus";"3";"";"";"";"";"";"rascunho (IA)"
"63032";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 1:5";"O que os marinheiros lançaram ao mar para aliviar o peso do navio?";"As fazendas (a carga) que estavam no navio";"As âncoras de ferro";"Os remos sobressalentes";"As provisões de água";"0";"";"";"";"";"";"rascunho (IA)"
"63033";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 1:8";"Além da ocupação de Jonas, o que mais os marinheiros perguntaram a ele?";"Se ele tinha família em Nínive";"De onde vinha, qual era sua terra e seu povo";"Quanto ele pagaria de resgate";"Se ele conhecia outros profetas";"1";"";"";"";"";"";"rascunho (IA)"
"63034";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 1:10";"Por que os homens do navio se encheram de grande temor ao ouvir Jonas?";"Porque ele confessou um assassinato";"Porque uma tempestade maior se anunciava";"Porque sabiam que ele fugia da presença do Senhor";"Porque ele disse ser um espião";"2";"";"";"";"";"";"rascunho (IA)"
"63035";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 1:13";"O que os homens tentaram fazer antes de finalmente lançar Jonas ao mar?";"Amarrá-lo ao mastro do navio";"Dividir a tripulação em dois grupos";"Esperar até o amanhecer";"Remar com esforço, mas o mar se embravecia cada vez mais";"3";"";"";"";"";"";"rascunho (IA)"
"63036";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 1:14";"O que os marinheiros pediram ao Senhor antes de lançar Jonas ao mar?";"Que não fossem responsabilizados pela vida de um inocente";"Que Jonas fosse poupado de qualquer forma";"Que o navio chegasse logo a Társis";"Que outra tempestade não viesse";"0";"";"";"";"";"";"rascunho (IA)"
"63037";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 2:3";"Como Jonas descreve, em sua oração, o lugar para onde foi lançado?";"Uma caverna escura na montanha";"O profundo, no coração dos mares";"O deserto além de Nínive";"As profundezas da terra seca";"1";"";"";"";"";"";"rascunho (IA)"
"63038";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 2:5";"O que Jonas diz que se enrolou em sua cabeça, dentro do mar?";"Os cabos do navio";"As redes de pesca";"As algas";"As correntes de ferro";"2";"";"";"";"";"";"rascunho (IA)"
"63039";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 2:6";"Até onde Jonas diz ter descido, em sua oração dentro do peixe?";"Até o fundo de um poço seco";"Até as portas de Nínive";"Até a costa de Társis";"Até aos fundamentos dos montes";"3";"";"";"";"";"";"rascunho (IA)"
"63040";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 2:8";"O que Jonas diz que os que observam vaidades vãs acabam deixando?";"A sua própria misericórdia";"Suas riquezas materiais";"Seus barcos e redes";"Sua terra natal";"0";"";"";"";"";"";"rascunho (IA)"
"63041";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 3:8";"Além de se vestirem de saco, o que Jonas 3:8 pede que homens e animais façam?";"Jejuar por mais quarenta dias";"Converter-se do mau caminho e da violência";"Sacrificar animais no templo";"Construir um novo altar";"1";"";"";"";"";"";"rascunho (IA)"
"63042";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 3:9";"Que expressão o rei de Nínive usa, mostrando incerteza sobre a resposta de Deus?";"Certamente Deus nos poupará";"Deus já revelou que nos perdoará";"Quem sabe se se voltará Deus e se arrependerá";"Não há esperança de perdão";"2";"";"";"";"";"";"rascunho (IA)"
"63043";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 4:3";"O que Jonas pede a Deus, no auge de seu descontentamento com o perdão de Nínive?";"Que o envie de volta a Társis";"Que destrua Nínive de qualquer forma";"Que o torne rei de Israel";"Que lhe tire a vida";"3";"";"";"";"";"";"rascunho (IA)"
"63044";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"3";"Jonas";"AT";"";"";"Jn 4:8";"O que fere a cabeça de Jonas, além do vento calmoso oriental, causando seu desmaio?";"O sol";"A poeira do deserto";"Uma pedra atirada por alguém";"O calor da cabana em chamas";"0";"";"";"";"";"";"rascunho (IA)"
"63045";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 1:6";"Que palavra exata o mestre do navio usa para repreender Jonas por estar dormindo?";"Preguiçoso";"Dormente";"Covarde";"Traidor";"1";"";"";"";"";"";"rascunho (IA)"
"63046";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 1:9";"Como Jonas descreve o Senhor aos marinheiros, além de dizer que o teme?";"Como aquele que mora apenas em Jerusalém";"Como aquele que só fala por meio de sonhos";"Como aquele que fez o mar e a terra seca";"Como aquele que odeia os estrangeiros";"2";"";"";"";"";"";"rascunho (IA)"
"63047";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 1:11";"O que acontecia ao mar enquanto os marinheiros perguntavam a Jonas o que fazer?";"Começava a se acalmar lentamente";"Permanecia calmo, sem mudanças";"Formava um redemoinho no centro";"Elevava-se e engrossava cada vez mais";"3";"";"";"";"";"";"rascunho (IA)"
"63048";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 1:14";"Segundo a oração dos marinheiros, a quem eles atribuem a causa de tudo o que aconteceu?";"Ao próprio Senhor, que fez como lhe aprouve";"Ao azar do lançar das sortes";"À fraqueza do navio";"À ira dos deuses pagãos";"0";"";"";"";"";"";"rascunho (IA)"
"63049";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 2:2";"Que expressão Jonas usa para descrever o lugar de onde gritou ao Senhor?";"As portas da morte";"O ventre do inferno";"O fosso profundo";"A sombra da noite";"1";"";"";"";"";"";"rascunho (IA)"
"63050";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 2:6";"O que Jonas diz que se fechou sobre ele, ao descer aos fundamentos dos montes?";"As portas do abismo";"As correntes do mar";"Os ferrolhos da terra";"Os muros de Nínive";"2";"";"";"";"";"";"rascunho (IA)"
"63051";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 2:7";"O que Jonas fez ao sentir que sua alma desfalecia, dentro do peixe?";"Desistiu de orar e aceitou a morte";"Chamou pelos marinheiros que o abandonaram";"Prometeu nunca mais pregar";"Lembrou-se do Senhor, e sua oração chegou ao templo santo";"3";"";"";"";"";"";"rascunho (IA)"
"63052";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 3:4";"Quanto tempo de caminho Jonas percorreu dentro de Nínive antes de começar a pregar?";"Um dia de caminho";"Três dias de caminho";"Apenas algumas horas";"Uma semana inteira";"0";"";"";"";"";"";"rascunho (IA)"
"63053";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 3:7";"Por mandado de quem foi divulgada a proclamação de jejum em Nínive?";"Apenas dos sacerdotes pagãos";"Do rei e dos seus grandes";"Apenas do exército da cidade";"De Jonas e dos anciãos hebreus";"1";"";"";"";"";"";"rascunho (IA)"
"63054";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 4:2";"Quais quatro qualidades de Deus Jonas cita em sua reclamação no capítulo 4?";"Justo, forte, sábio e eterno";"Santo, poderoso, distante e silencioso";"Piedoso, misericordioso, longânimo e grande em benignidade";"Vingativo, exigente, severo e implacável";"2";"";"";"";"";"";"rascunho (IA)"
"63055";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 4:4";"Antes de enviar a aboboreira, o que Deus já havia perguntado a Jonas sobre seu descontentamento?";"Se ele preferia morrer em Nínive";"Se ele queria voltar ao mar";"Se ele culpava os marinheiros";"Se era razoável esse seu ressentimento";"3";"";"";"";"";"";"rascunho (IA)"
"63056";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 4:9";"O que Jonas responde a Deus, ao ser questionado sobre seu enfado pela aboboreira?";"Que é justo que se enfade a ponto de desejar a morte";"Que já não se importa mais com nada";"Que prefere esquecer o assunto";"Que a culpa é do bicho que feriu a planta";"0";"";"";"";"";"";"rascunho (IA)"
"63057";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 4:10";"Ao que Deus compara a atitude de Jonas de ter compaixão da aboboreira?";"A um tesouro que ele mesmo plantou";"A algo em que ele não trabalhou nem fez crescer";"A uma árvore que ele cultivou por anos";"A um presente dado pelo rei de Nínive";"1";"";"";"";"";"";"rascunho (IA)"
"63058";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 1:16";"O que os marinheiros ofereceram ao Senhor, além de fazerem votos?";"Suas próprias vidas";"Toda a carga restante do navio";"Sacrifícios";"O próprio navio";"2";"";"";"";"";"";"rascunho (IA)"
"63059";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"4";"Jonas";"AT";"";"";"Jn 3:5";"Desde qual grupo até qual outro os ninivitas se vestiram de saco, segundo o texto?";"Desde os sacerdotes até os soldados";"Desde o rei até os príncipes";"Desde as mulheres até as crianças";"Desde o maior até o menor";"3";"";"";"";"";"";"rascunho (IA)"
"63060";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 1:3";"A repetição da expressão de diante da face do Senhor, em Jonas 1:3, reforça qual ideia central?";"A tentativa inútil de Jonas de escapar da presença de Deus";"A distância geográfica entre Jope e Nínive";"A demora da viagem marítima até Társis";"O medo de Jonas dos marinheiros pagãos";"0";"";"";"";"";"";"rascunho (IA)"
"63061";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 1:9";"A confissão de Jonas de que teme ao Senhor cria que contraste dentro da narrativa?";"Contrasta com a fé dos marinheiros pagãos";"Contrasta com sua própria fuga da missão que o Senhor lhe deu";"Contrasta com a grandeza da tempestade";"Contrasta com o tamanho do navio";"1";"";"";"";"";"";"rascunho (IA)"
"63062";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 1:16";"O temor e os sacrifícios dos marinheiros pagãos antecipam qual outro momento do livro?";"A oração de Jonas no capítulo 2";"O descontentamento de Jonas no capítulo 4";"O arrependimento dos ninivitas no capítulo 3";"O chamado inicial de Jonas no capítulo 1";"2";"";"";"";"";"";"rascunho (IA)"
"63063";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 2:4";"Apesar de se sentir lançado para longe da vista de Deus, o que Jonas expressa logo em seguida, no mesmo versículo?";"Certeza de que morreria no mar";"Desejo de nunca mais orar";"Raiva contra os marinheiros";"Esperança de ver novamente o templo santo";"3";"";"";"";"";"";"rascunho (IA)"
"63064";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 2:9";"A frase final da oração de Jonas, do Senhor vem a salvação, resume qual tema central do livro?";"A salvação e a misericórdia pertencem a Deus, não a méritos humanos";"A necessidade de sacrifícios constantes no templo";"A importância de cumprir promessas religiosas";"A superioridade de Israel sobre as outras nações";"0";"";"";"";"";"";"rascunho (IA)"
"63065";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 3:4";"A mensagem que Jonas prega em Nínive é notavelmente breve. O que ela NÃO contém explicitamente?";"Um prazo de quarenta dias";"Um chamado direto ao arrependimento";"O nome da cidade ameaçada";"O anúncio de subversão";"1";"";"";"";"";"";"rascunho (IA)"
"63066";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 3:9";"A expressão quem sabe, usada pelo rei de Nínive, revela que atitude diante da soberania de Deus?";"Certeza absoluta do perdão";"Desconfiança total da mensagem de Jonas";"Humildade, sem presumir de antemão a resposta divina";"Indiferença ao resultado do jejum";"2";"";"";"";"";"";"rascunho (IA)"
"63067";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 3:10";"O arrependimento de Deus, em Jonas 3:10, deve ser entendido de que forma, segundo o texto?";"Como reconhecimento de um erro cometido por Deus";"Como uma segunda chance dada apenas a Jonas";"Como um adiamento temporário do juízo, sem mudança real";"Como mudança de atitude divina em resposta à mudança do povo";"3";"";"";"";"";"";"rascunho (IA)"
"63068";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 4:2";"A descrição de Deus como piedoso, misericordioso, longânimo e grande em benignade ecoa qual outro texto do AT?";"Êxodo 34:6";"Levítico 19:2";"Números 6:24";"Deuteronômio 6:4";"0";"";"";"";"";"";"rascunho (IA)"
"63069";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 4:5";"Mesmo depois do anúncio do perdão de Nínive, o que Jonas continua esperando ao se sentar à sombra?";"Que o rei o convide ao palácio";"Que a cidade ainda seja destruída";"Que novos marinheiros o resgatem";"Que Deus mude de ideia sobre Társis";"1";"";"";"";"";"";"rascunho (IA)"
"63070";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 4:6-7";"A sequência da aboboreira que nasce e morre em pouco tempo serve para qual propósito na argumentação final de Deus?";"Mostrar o poder de Deus sobre as plantas do deserto";"Provar que Jonas não sabia cuidar de plantas";"Ilustrar, por comparação, o valor da compaixão pela cidade de Nínive";"Anunciar uma nova praga sobre a Assíria";"2";"";"";"";"";"";"rascunho (IA)"
"63071";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 4:11";"Como termina o livro de Jonas, em relação à resposta do profeta à última pergunta de Deus?";"Termina com Jonas pedindo perdão a Deus";"Termina com Jonas voltando a Nínive em festa";"Termina com a destruição de Nínive, apesar do jejum";"Termina com uma pergunta em aberto, sem resposta registrada de Jonas";"3";"";"";"";"";"";"rascunho (IA)"
"63072";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 1:17";"O número de três dias e três noites no ventre do peixe é usado depois por Jesus como sinal de quê?";"De sua própria morte e ressurreição";"Da destruição final de Jerusalém";"Do fim do mundo";"Da vinda do Espírito Santo";"0";"";"";"";"";"";"rascunho (IA)"
"63073";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 3:5";"O arrependimento de Nínive, cidade pagã, contrasta com que atitude comum em outros livros proféticos?";"A fidelidade constante do povo de Judá";"A resistência de Israel à pregação dos próprios profetas";"A conversão rápida de todas as nações vizinhas";"A ausência de qualquer profeta estrangeiro na Bíblia";"1";"";"";"";"";"";"rascunho (IA)"
"63074";"JONAS_COMPLETO";"2026-08-31";"IA (Claude)";"5";"Jonas";"AT";"";"";"Jn 1:2";"O chamado de Jonas para pregar contra uma cidade estrangeira é incomum por qual motivo, entre os profetas menores?";"Nenhum outro profeta menor menciona nações estrangeiras";"Jonas é o único profeta enviado por um anjo";"A maioria dos profetas menores fala primariamente a Israel ou Judá";"Nínive nunca é mencionada em nenhum outro livro bíblico";"2";"";"";"";"";"";"rascunho (IA)"
