"id","lote","data_lote","fonte","nivel","livro_biblico","testamento","categoria_ebd","ebd_versao","referencia","pergunta_pt","alternativa_pt_a","alternativa_pt_b","alternativa_pt_c","alternativa_pt_d","resposta_correta","pergunta_en","alternativa_en_a","alternativa_en_b","alternativa_en_c","alternativa_en_d","status_revisao"
"33038","ESTER_COMPLETO","2026-08-22","IA (Claude)","3","Ester","AT","","","Et 1:22","Que ordem foi enviada a todas as províncias sobre a autoridade dos maridos?","Que Vasti fosse restaurada ao trono","Que novas rainhas fossem escolhidas anualmente","Que cada homem fosse senhor em sua própria casa","Que as mulheres pudessem opinar nas decisões","2","","","","","","rascunho (IA)"
"33039","ESTER_COMPLETO","2026-08-22","IA (Claude)","3","Ester","AT","","","Et 2:6","De onde a família de Mardoqueu havia sido levada cativa?","Do Egito, na época do êxodo","Da Assíria, com o cativeiro de Israel","De Babilônia, após a queda do templo","De Jerusalém, com o cativeiro de Jeconias","3","","","","","","rascunho (IA)"
"33040","ESTER_COMPLETO","2026-08-22","IA (Claude)","3","Ester","AT","","","Et 2:12","Por quanto tempo as moças passavam por preparativos antes de irem ao rei?","Doze meses","Seis meses","Um mês","Três meses","0","","","","","","rascunho (IA)"
"33041","ESTER_COMPLETO","2026-08-22","IA (Claude)","3","Ester","AT","","","Et 2:15","Como Ester se comportou ao ser chamada à presença do rei, quanto ao que pedir?","Pediu para ser acompanhada por Mardoqueu","Não pediu coisa alguma, senão o que Hegai, o guarda das mulheres, indicasse","Pediu joias e vestes luxuosas","Pediu para adiar o encontro","1","","","","","","rascunho (IA)"
"33042","ESTER_COMPLETO","2026-08-22","IA (Claude)","3","Ester","AT","","","Et 2:19","Onde Mardoqueu se assentava, mantendo contato com Ester?","Junto ao palácio de Hamã","Na casa das mulheres","À porta do rei","No mercado da cidade","2","","","","","","rascunho (IA)"
"33043","ESTER_COMPLETO","2026-08-22","IA (Claude)","3","Ester","AT","","","Et 3:1","Sobre quem Hamã foi exaltado, recebendo assento acima de todos os príncipes?","Somente sobre os eunucos do palácio","Somente sobre os governadores das províncias","Somente sobre os sábios do reino","Sobre todos os príncipes que estavam com ele","3","","","","","","rascunho (IA)"
"33044","ESTER_COMPLETO","2026-08-22","IA (Claude)","3","Ester","AT","","","Et 3:4","Que razão Mardoqueu deu para não se curvar diante de Hamã, segundo o texto?","Havia declarado que era judeu","Temia ofender a Deus com um ato de idolatria","Considerava Hamã indigno de honra","Tinha ordens diretas do rei para não fazê-lo","0","","","","","","rascunho (IA)"
"33045","ESTER_COMPLETO","2026-08-22","IA (Claude)","3","Ester","AT","","","Et 3:6","Por que Hamã decidiu destruir todos os judeus, e não apenas Mardoqueu?","Porque temia represálias de outros judeus","Porque lhe pareceu pouca coisa pôr as mãos somente em Mardoqueu","Porque o rei assim ordenou","Porque os judeus haviam se rebelado","1","","","","","","rascunho (IA)"
"33046","ESTER_COMPLETO","2026-08-22","IA (Claude)","3","Ester","AT","","","Et 3:15","Como a cidade de Susã reagiu ao decreto contra os judeus, em contraste com o rei e Hamã?","A cidade permaneceu indiferente","A cidade se rebelou abertamente","A cidade de Susã se alvoroçou, enquanto o rei e Hamã se assentaram para beber","A cidade celebrou junto com o rei","2","","","","","","rascunho (IA)"
"33047","ESTER_COMPLETO","2026-08-22","IA (Claude)","3","Ester","AT","","","Et 4:3","Como os judeus reagiram em cada província ao saberem do decreto?","Prepararam-se para a guerra","Fugiram para outras nações","Enviaram petições ao rei","Houve grande luto entre eles, com jejum, choro e lamentação","3","","","","","","rascunho (IA)"
"33048","ESTER_COMPLETO","2026-08-22","IA (Claude)","3","Ester","AT","","","Et 4:8","O que Mardoqueu enviou a Ester, junto com o pedido de intercessão?","Uma cópia do decreto escrito para a destruição dos judeus","Uma carta pessoal explicando tudo","Um presente para conquistar o rei","Uma lista de aliados no palácio","0","","","","","","rascunho (IA)"
"33049","ESTER_COMPLETO","2026-08-22","IA (Claude)","3","Ester","AT","","","Et 4:13","Que advertência Mardoqueu deu a Ester sobre pensar que escaparia por estar no palácio?","Que ela deveria fugir do palácio","Não penses que escaparás na casa do rei, mais do que todos os outros judeus","Que ela seria a primeira a ser salva","Que o rei jamais permitiria isso","1","","","","","","rascunho (IA)"
"33050","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 1:14","Quantos príncipes da Pérsia e da Média tinham acesso à face do rei, entre os sábios consultados?","Três","Dez","Sete","Doze","2","","","","","","rascunho (IA)"
"33051","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 2:8","Sob os cuidados de quem Ester foi posta, ao ser levada ao palácio?","Sob os cuidados diretos do rei","Sob os cuidados de Mardoqueu","Sob os cuidados dos eunucos reais","Sob os cuidados de Hegai, guarda das mulheres","3","","","","","","rascunho (IA)"
"33052","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 2:20","Como Ester continuou a seguir as instruções de Mardoqueu, mesmo depois de rainha?","Não revelou a sua parentela nem o seu povo, como Mardoqueu lhe ordenara","Passou a agir com total independência","Consultava-o apenas em assuntos de estado","Enviava-lhe presentes regularmente","0","","","","","","rascunho (IA)"
"33053","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 3:10","O que o rei entregou a Hamã, como sinal de autoridade para agir contra os judeus?","Uma carta assinada","O seu anel de selar","Uma espada real","Um cetro de ouro","1","","","","","","rascunho (IA)"
"33054","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 3:12","Em que dia do primeiro mês os escrivães do rei escreveram o decreto de Hamã?","No dia sete","No dia vinte","No dia treze","No dia primeiro","2","","","","","","rascunho (IA)"
"33055","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 4:5","Quem Ester enviou para saber com certeza o que se passava com Mardoqueu?","Um dos guardas do palácio","Ela mesma, disfarçada","Um mensageiro de fora do palácio","Hataque, um dos eunucos do rei postos a seu serviço","3","","","","","","rascunho (IA)"
"33056","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 5:6","Que oferta o rei fez a Ester enquanto bebiam vinho no banquete?","Até metade do reino se cumprirá o teu pedido","Todos os tesouros do palácio","A cabeça de qualquer inimigo","Terras em qualquer província","0","","","","","","rascunho (IA)"
"33057","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 6:9","Como Hamã descreveu a honraria para quem o rei deseja honrar, sem saber que seria para Mardoqueu?","Um título nobiliárquico permanente","Vestes reais e um cavalo em que o rei tenha cavalgado, conduzido por um príncipe","Um banquete público com música","Uma estátua erguida na praça","1","","","","","","rascunho (IA)"
"33058","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 7:4","Que argumento Ester usou ao revelar o perigo ao rei, sobre o valor dos judeus?","Que Mardoqueu merecia proteção especial","Que o decreto violava as leis persas","Se fôssemos vendidos como escravos, eu me calaria, mas seremos exterminados","Que os judeus eram os mais fiéis súditos do rei","2","","","","","","rascunho (IA)"
"33059","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 8:5","Que pedido Ester fez ao rei, para revogar o decreto de Hamã?","Que Hamã fosse julgado publicamente","Que Mardoqueu se tornasse vizir","Que os bens de Hamã fossem devolvidos","Que se escrevesse para revogar as cartas de Hamã, que ordenavam destruir os judeus","3","","","","","","rascunho (IA)"
"33060","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 8:11","O que o novo decreto permitiu aos judeus fazerem, em sua própria defesa?","Ajuntarem-se e defenderem a sua vida, destruindo quem os atacasse","Fugirem para outras províncias","Pagarem tributo para serem poupados","Aliarem-se aos exércitos persas","0","","","","","","rascunho (IA)"
"33061","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 9:5","O que os judeus fizeram aos seus inimigos, no dia determinado para o ataque contra eles?","Prenderam-nos para julgamento","Feriram a todos os seus inimigos, fazendo deles o que quiseram","Perdoaram-nos em troca de tributo","Expulsaram-nos das províncias","1","","","","","","rascunho (IA)"
"33062","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 9:10","O que os judeus não tomaram, apesar de matarem os dez filhos de Hamã?","Os seus títulos","Os seus servos","O despojo","As suas terras","2","","","","","","rascunho (IA)"
"33063","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 9:19","Como os judeus das aldeias e cidades sem muros celebravam o dia do livramento?","Como dia de jejum solene","Como dia de silêncio reverente","Como dia de peregrinação ao templo","Como dia de alegria, banquete e de mandarem porções uns aos outros","3","","","","","","rascunho (IA)"
"33064","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 9:27","Que compromisso os judeus assumiram sobre a celebração de Purim, para as futuras gerações?","Que a celebrariam todos os anos, conforme o que estava escrito","Que a celebrariam apenas uma vez","Que a celebração seria opcional","Que apenas os sacerdotes a celebrariam","0","","","","","","rascunho (IA)"
"33065","ESTER_COMPLETO","2026-08-22","IA (Claude)","4","Ester","AT","","","Et 10:2","Onde estão registrados os feitos do poder e da força de Mardoqueu, segundo o encerramento do livro?","Na tradição oral do povo judeu","No livro das crônicas dos reis da Média e da Pérsia","Nos arquivos do templo de Jerusalém","Nas cartas enviadas às províncias","1","","","","","","rascunho (IA)"
"33066","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 1:1","Que efeito estrutural o livro de Ester produz ao nunca mencionar diretamente o nome de Deus?","Mostra que os judeus da diáspora perderam a fé","Prova que o livro trata apenas de política persa","Sugere a providência divina agindo por trás dos eventos aparentemente comuns","Indica que o livro é de origem posterior aos demais","2","","","","","","rascunho (IA)"
"33067","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 2:17","Que efeito a escolha de Ester como rainha teve, segundo o rei declarou publicamente?","Aumentou os tributos sobre o povo persa","Provocou uma guerra com nações vizinhas","Gerou desconfiança entre os conselheiros","Deu banquete a todos os seus príncipes e servos, e concedeu alívio às províncias","3","","","","","","rascunho (IA)"
"33068","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 3:8","Que acusação Hamã fez ao rei sobre o povo judeu, para justificar a sua destruição?","Que era um povo espalhado e disperso, cujas leis eram diferentes das de todos os povos","Que conspiravam contra o trono persa","Que se recusavam a pagar tributo","Que praticavam feitiçaria contra o rei","0","","","","","","rascunho (IA)"
"33069","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 4:16","Que declaração de coragem Ester faz antes de ir à presença do rei sem ser chamada?","Mardoqueu me protegerá de tudo","Se perecer, pereço","Nada temo, pois Deus está comigo","O rei certamente me receberá","1","","","","","","rascunho (IA)"
"33070","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 6:13","Que previsão os sábios e Zeres, esposa de Hamã, fizeram sobre o confronto com Mardoqueu?","Que a disputa terminaria em acordo","Que o rei interviria a favor de Hamã","Que certamente cairia diante dele, pois Mardoqueu era da linhagem dos judeus","Que Hamã ainda venceria, por ter o favor do rei","2","","","","","","rascunho (IA)"
"33071","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 7:10","Que ironia se completa quando Hamã é enforcado na forca que preparara para Mardoqueu?","O rei perdoa Hamã no último momento","Mardoqueu intercede pela vida de Hamã","Ester impede a execução de Hamã","A justiça se volta contra quem a planejou para outro","3","","","","","","rascunho (IA)"
"33072","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 8:17","Que efeito o decreto favorável aos judeus teve sobre muitos povos das províncias?","Muitos, dentre os povos da terra, se fizeram judeus, pois o temor dos judeus tinha caído sobre eles","Declararam guerra aos judeus em retaliação","Pediram ao rei para revogar o decreto","Permaneceram indiferentes ao ocorrido","0","","","","","","rascunho (IA)"
"33073","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 9:22","Que dupla transformação Purim celebra, segundo Ester 9:22?","A pobreza convertida em prosperidade","A tristeza convertida em alegria, e o luto em dia de festa","A guerra convertida em paz duradoura","O exílio convertido em restauração","1","","","","","","rascunho (IA)"
"33074","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 9:24","Que resumo o texto dá do plano de Hamã contra os judeus, na explicação da origem de Purim?","Hamã queria expulsar os judeus da Pérsia","Hamã buscava apenas a morte de Mardoqueu","Hamã lançara Pur, isto é, sortes, para os destruir e assolar","Hamã planejava tomar o trono do rei","2","","","","","","rascunho (IA)"
"33075","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 9:28","Por quanto tempo os dias de Purim deveriam ser lembrados, segundo o texto?","Somente pela geração que vivenciou os fatos","Por cem anos após os eventos","Até a reconstrução completa do templo","Para que a memória deles jamais se perdesse entre os seus descendentes","3","","","","","","rascunho (IA)"
"33076","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 2:20","Que qualidade de caráter de Ester se destaca na sua obediência contínua a Mardoqueu, mesmo como rainha?","Humildade e fidelidade aos seus princípios de origem","Ambição disfarçada de submissão","Medo constante de ser descoberta","Estratégia calculada para o poder","0","","","","","","rascunho (IA)"
"33077","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 4:14","Que segunda parte da fala de Mardoqueu, além da pergunta retórica, revela confiança na providência mesmo sem Ester agir?","Os judeus terão de fugir do reino","Se de todo te calares, de outra parte se levantará socorro e livramento para os judeus","Nenhum socorro virá se ela não agir","O rei certamente descobrirá o plano sozinho","1","","","","","","rascunho (IA)"
"33078","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 1:22","Que aspecto cultural persa é revelado no decreto sobre a autoridade doméstica após o caso de Vasti?","A proteção jurídica das rainhas destronadas","A obrigatoriedade do divórcio em casos de desobediência","A preocupação oficial com a estrutura hierárquica das famílias no império","A igualdade legal entre homens e mulheres persas","2","","","","","","rascunho (IA)"
"33079","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 6:1","Que uso da insônia real Deus parece ter usado providencialmente na virada da narrativa?","A insônia faz o rei duvidar de Hamã diretamente","A insônia leva o rei a chamar Ester de imediato","A insônia faz o rei cancelar o banquete de Ester","A insônia leva à leitura das crônicas, que revela o feito esquecido de Mardoqueu","3","","","","","","rascunho (IA)"
"33080","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 8:16","Que quádrupla descrição da alegria dos judeus aparece após o novo decreto?","Luz, alegria, gozo e honra","Paz, prosperidade, saúde e riqueza","Vitória, glória, poder e fama","Liberdade, justiça, verdade e paz","0","","","","","","rascunho (IA)"
"33081","ESTER_COMPLETO","2026-08-22","IA (Claude)","5","Ester","AT","","","Et 5:1","Que vestes Ester usou ao se aproximar do rei sem ser chamada?","Vestiu-se com as cores do luto","Vestiu-se de trajes reais","Vestiu-se de saco e cinza","Vestiu-se com as vestes mais simples","1","","","","","","rascunho (IA)"
"33082","ESTER_COMPLETO","2026-08-22","IA (Claude)","6","Ester","AT","","","Et 1:1","Que particularidade teológica torna o livro de Ester único entre os livros da Bíblia hebraica?","É o único ambientado fora da terra de Israel","É o único que não cita Jerusalém","É o único livro que não menciona o nome de Deus diretamente","É o único escrito inteiramente por uma mulher","2","","","","","","rascunho (IA)"
"33083","ESTER_COMPLETO","2026-08-22","IA (Claude)","6","Ester","AT","","","Et 9:26","Que festa judaica, celebrada até hoje, tem sua origem contada no livro de Ester?","Hanucá","Rosh Hashaná","Yom Kipur","Purim","3","","","","","","rascunho (IA)"
"33084","ESTER_COMPLETO","2026-08-22","IA (Claude)","6","Ester","AT","","","Et 1:1","Em que império e período histórico o livro de Ester se passa?","No Império Persa, durante o reinado de Assuero","No Império Babilônico, durante o cativeiro","No Império Grego, após as conquistas de Alexandre","No Império Egípcio, antes do êxodo","0","","","","","","rascunho (IA)"
