"id","lote","data_lote","fonte","nivel","livro_biblico","testamento","categoria_ebd","ebd_versao","referencia","pergunta_pt","alternativa_pt_a","alternativa_pt_b","alternativa_pt_c","alternativa_pt_d","resposta_correta","pergunta_en","alternativa_en_a","alternativa_en_b","alternativa_en_c","alternativa_en_d","status_revisao"
"79014","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 7:24","Sobre o que o homem prudente edificou a sua casa?","Sobre a areia","Sobre a rocha","Sobre a palha","Sobre o barro","1","","","","","","rascunho (IA)"
"79015","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 6:9","Que oração Jesus ensinou no Sermão do Monte?","O Pai Nosso","O Salmo 23","O Credo","O Magnificat","0","","","","","","rascunho (IA)"
"79016","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 21:7","Sobre que animal Jesus entrou em Jerusalém?","Num cavalo","Num camelo","Num jumento","Num boi","2","","","","","","rascunho (IA)"
"79017","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 26:15","Quantas moedas de prata Judas recebeu para entregar Jesus?","Vinte","Cinquenta","Cem","Trinta","3","","","","","","rascunho (IA)"
"79018","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 26:75","Qual discípulo negou Jesus três vezes?","Pedro","Tomé","Filipe","Tiago","0","","","","","","rascunho (IA)"
"79019","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 26:74","Que ave cantou logo depois que Pedro negou Jesus?","A pomba","O galo","O corvo","A águia","1","","","","","","rascunho (IA)"
"79020","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 27:2","Qual governador romano julgou Jesus?","Herodes","Félix","Pilatos","Festo","2","","","","","","rascunho (IA)"
"79021","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 27:21","Que preso o povo pediu que fosse solto no lugar de Jesus?","Estêvão","Silas","Bartimeu","Barrabás","3","","","","","","rascunho (IA)"
"79022","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 27:29","Que tipo de coroa colocaram na cabeça de Jesus?","De espinhos","De ouro","De flores","De prata","0","","","","","","rascunho (IA)"
"79023","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 27:32","Quem foi obrigado a levar a cruz de Jesus?","Pedro","Simão Cireneu","Nicodemos","José de Arimateia","1","","","","","","rascunho (IA)"
"79024","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 27:33","Qual era o nome do lugar onde Jesus foi crucificado?","Betânia","Siloé","Gólgota","Getsêmani","2","","","","","","rascunho (IA)"
"79025","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 27:57-58","Quem pediu a Pilatos o corpo de Jesus para sepultá-lo?","Nicodemos","Simão Cireneu","Lázaro","José de Arimateia","3","","","","","","rascunho (IA)"
"79026","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 27:60","O que foi posto à entrada do sepulcro de Jesus?","Uma grande pedra","Uma porta de ferro","Uma cortina","Um muro de barro","0","","","","","","rascunho (IA)"
"79027","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 28:2","Quem removeu a pedra do sepulcro de Jesus?","Um sacerdote","Um anjo do Senhor","Um soldado","Um profeta","1","","","","","","rascunho (IA)"
"79028","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 28:1","Qual mulher foi ao sepulcro de Jesus na manhã da ressurreição?","Marta","Isabel","Maria Madalena","Ana","2","","","","","","rascunho (IA)"
"79029","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 17:3","Quem apareceu com Jesus no monte da transfiguração?","Abraão e Isaque","Davi e Salomão","Noé e Jó","Moisés e Elias","3","","","","","","rascunho (IA)"
"79030","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 1:16","Qual era o nome do marido de Maria, mãe de Jesus?","José","Zacarias","Simeão","Zebedeu","0","","","","","","rascunho (IA)"
"79031","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 2:11","Que presentes os magos ofereceram ao menino Jesus?","Ouro, prata e bronze","Ouro, incenso e mirra","Pão, vinho e azeite","Trigo, mel e óleo","1","","","","","","rascunho (IA)"
"79032","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 2:14","Para que país José fugiu com Maria e o menino Jesus?","Babilônia","Assíria","Egito","Grécia","2","","","","","","rascunho (IA)"
"79033","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 2:23","Em que cidade Jesus foi criado?","Belém","Jericó","Betânia","Nazaré","3","","","","","","rascunho (IA)"
"79034","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 3:4","De que João Batista se alimentava no deserto?","Gafanhotos e mel silvestre","Pão e vinho puro","Peixe e azeitonas","Figos e tâmaras","0","","","","","","rascunho (IA)"
"79035","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 3:16","Como o Espírito de Deus desceu sobre Jesus no batismo?","Como fogo","Como pomba","Como vento","Como nuvem","1","","","","","","rascunho (IA)"
"79036","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 4:1","Quem tentou Jesus no deserto?","Herodes","Os fariseus","O diabo","Pilatos","2","","","","","","rascunho (IA)"
"79037","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 5:13","Segundo Jesus, os seus discípulos são o sal de quê?","Do mar","Do céu","Da casa","Da terra","3","","","","","","rascunho (IA)"
"79038","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 5:14","Jesus disse que os seus seguidores são a luz de quê?","Do mundo","Da casa","Do templo","Do caminho","0","","","","","","rascunho (IA)"
"79039","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 18:22","Quantas vezes Jesus mandou perdoar o irmão?","Sete vezes","Setenta vezes sete","Três vezes","Dez vezes","1","","","","","","rascunho (IA)"
"79040","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 13:31-32","Que semente Jesus disse ser a menor de todas?","A de trigo","A de cevada","A de mostarda","A de linho","2","","","","","","rascunho (IA)"
"79041","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 14:20","Quantos cestos de sobras foram recolhidos após alimentar os cinco mil?","Sete","Cinco","Três","Doze","3","","","","","","rascunho (IA)"
"79042","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 16:16","Qual apóstolo disse: Tu és o Cristo, o Filho do Deus vivo?","Pedro","João","André","Tiago","0","","","","","","rascunho (IA)"
"79043","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 26:36","Em que lugar Jesus orou na noite em que foi preso?","Betânia","Getsêmani","Siloé","Emaús","1","","","","","","rascunho (IA)"
"79044","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 27:51","O que se rasgou em dois quando Jesus morreu?","A porta do templo","O manto de Jesus","O véu do templo","O muro da cidade","2","","","","","","rascunho (IA)"
"79045","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 22:37-38","Qual mandamento Jesus chamou de o maior de todos?","Não matarás","Não furtarás","Honra teu pai e tua mãe","Amarás o Senhor teu Deus","3","","","","","","rascunho (IA)"
"79046","MATEUS_COMPLETO","2026-08-22","IA (Claude)","1","Mateus","NT","","","Mt 28:19","Em nome de quem Jesus mandou batizar os discípulos?","Do Pai, do Filho e do Espírito Santo","Do Senhor dos Exércitos","Do Messias prometido","Do Deus de Israel","0","","","","","","rascunho (IA)"
"79047","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 1:23","O nome Emanuel, dado a Jesus, significa o quê?","Deus conosco","Deus é forte","Deus nos salva","Deus é luz","0","","","","","","rascunho (IA)"
"79048","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 1:5-6","Quem foi o pai do rei Davi, segundo a genealogia de Mateus?","Obede","Jessé","Boaz","Salmom","1","","","","","","rascunho (IA)"
"79049","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 1:17","Quantas gerações houve de Abraão até Davi, segundo Mateus?","Doze","Treze","Catorze","Quinze","2","","","","","","rascunho (IA)"
"79050","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 3:3","Que profeta anunciou a voz do que clama no deserto?","Jeremias","Ezequiel","Daniel","Isaías","3","","","","","","rascunho (IA)"
"79051","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 3:7","A quem João Batista chamou de raça de víboras?","Fariseus e saduceus","Escribas e anciãos","Sacerdotes e levitas","Publicanos e soldados","0","","","","","","rascunho (IA)"
"79052","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 4:4","O que Jesus respondeu quando o diabo mandou fazer pães das pedras?","Está escrito: adorarás a Deus","Nem só de pão viverá o homem","Não tentarás o Senhor teu Deus","Para trás de mim, Satanás","1","","","","","","rascunho (IA)"
"79053","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 4:13","Em que cidade Jesus foi morar depois de deixar Nazaré?","Betsaida","Corazim","Cafarnaum","Caná","2","","","","","","rascunho (IA)"
"79054","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 4:21","Quem eram os dois filhos de Zebedeu chamados por Jesus?","Pedro e André","Filipe e Bartolomeu","Tomé e Mateus","Tiago e João","3","","","","","","rascunho (IA)"
"79055","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 5:5","Segundo as Bem-aventuranças, os mansos herdarão o quê?","A terra","O trono","O templo","A coroa","0","","","","","","rascunho (IA)"
"79056","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 5:9","Quem serão chamados filhos de Deus, segundo as Bem-aventuranças?","Os misericordiosos","Os pacificadores","Os mansos","Os humildes","1","","","","","","rascunho (IA)"
"79057","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 5:8","Segundo Jesus, os limpos de coração verão a quem?","Aos anjos","Aos profetas","A Deus","Ao Filho do Homem","2","","","","","","rascunho (IA)"
"79058","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 5:17","Jesus disse que não veio revogar a lei, mas fazer o quê?","Explicá-la","Substituí-la","Julgá-la","Cumpri-la","3","","","","","","rascunho (IA)"
"79059","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 6:20","Onde Jesus mandou ajuntar tesouros?","No céu","No templo","Na terra","No coração","0","","","","","","rascunho (IA)"
"79060","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 6:24","A quem Jesus disse que ninguém pode servir junto com Deus?","A César","A Mamom","A Baal","Ao mundo","1","","","","","","rascunho (IA)"
"79061","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 6:26","Que criaturas Jesus mandou observar ao ensinar sobre a ansiedade?","Os peixes do mar","As formigas","As aves do céu","Os cordeiros","2","","","","","","rascunho (IA)"
"79062","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 7:13","Por que porta Jesus mandou entrar?","Pela porta alta","Pela porta do templo","Pela porta oriental","Pela porta estreita","3","","","","","","rascunho (IA)"
"79063","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 7:16","Como se conhecem os falsos profetas, segundo Jesus?","Pelos seus frutos","Pelas suas vestes","Pelas suas palavras","Pelos seus sinais","0","","","","","","rascunho (IA)"
"79064","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 8:5-8","Quem pediu a Jesus que curasse seu servo apenas com uma palavra?","Um fariseu","Um centurião","Um publicano","Um escriba","1","","","","","","rascunho (IA)"
"79065","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 8:31-32","Para onde foram os demônios expulsos dos gadarenos?","Para o deserto","Para o abismo","Para uma manada de porcos","Para as montanhas","2","","","","","","rascunho (IA)"
"79066","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 9:2","O que Jesus disse ao paralítico antes de curá-lo?","Levanta-te e anda","Estende a tua mão","A tua fé te salvou","Os teus pecados te são perdoados","3","","","","","","rascunho (IA)"
"79067","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 9:20","Havia quantos anos a mulher sofria de hemorragia?","Doze","Oito","Dezoito","Trinta e oito","0","","","","","","rascunho (IA)"
"79068","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 9:37","O que Jesus disse sobre a seara e os trabalhadores?","A seara é pequena e os obreiros muitos","A seara é grande e os obreiros poucos","A seara já foi entregue ao fogo","A seara pertence somente aos anjos","1","","","","","","rascunho (IA)"
"79069","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 10:4","Qual apóstolo é sempre citado por último na lista dos doze?","Tomé","Tadeu","Judas Iscariotes","Simão","2","","","","","","rascunho (IA)"
"79070","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 10:16","Jesus mandou os discípulos serem prudentes como serpentes e símplices como o quê?","Como cordeiros","Como crianças","Como servos","Como pombas","3","","","","","","rascunho (IA)"
"79071","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 11:3","O que João Batista mandou perguntar a Jesus estando na prisão?","És tu aquele que havia de vir?","Quando virá o teu reino?","Quem é o maior no reino?","Onde estão os teus sinais?","0","","","","","","rascunho (IA)"
"79072","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 11:21","Quais cidades Jesus repreendeu por não se arrependerem?","Betânia e Emaús","Corazim e Betsaida","Caná e Naim","Jope e Lida","1","","","","","","rascunho (IA)"
"79073","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 12:39","Que sinal Jesus disse que seria dado à geração má e adúltera?","O sinal de Elias","O sinal de Moisés","O sinal do profeta Jonas","O sinal do profeta Isaías","2","","","","","","rascunho (IA)"
"79074","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 12:40","Quantos dias e noites Jonas esteve no ventre do peixe, segundo Jesus?","Um","Dois","Sete","Três","3","","","","","","rascunho (IA)"
"79075","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 13:4","Na parábola do semeador, onde as aves comeram a semente?","Junto ao caminho","Entre os espinhos","Nos pedregais","Na boa terra","0","","","","","","rascunho (IA)"
"79076","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 13:38","Na explicação da parábola, o joio representa quem?","Os anjos caídos","Os filhos do maligno","Os gentios incrédulos","Os falsos profetas","1","","","","","","rascunho (IA)"
"79077","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 14:8","Quem pediu a cabeça de João Batista numa bandeja?","A esposa de Pilatos","A mãe de Tiago","A filha de Herodias","A sogra de Pedro","2","","","","","","rascunho (IA)"
"79078","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 15:34","Quantos pães havia na alimentação dos quatro mil?","Cinco","Doze","Três","Sete","3","","","","","","rascunho (IA)"
"79079","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 15:37","Quantos cestos de sobras foram recolhidos após alimentar os quatro mil?","Sete","Doze","Cinco","Três","0","","","","","","rascunho (IA)"
"79080","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 16:13-16","Em que região Pedro confessou que Jesus é o Cristo?","Em Cafarnaum","Em Cesareia de Filipe","Em Betsaida","Em Tiro e Sidom","1","","","","","","rascunho (IA)"
"79081","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 16:23","O que Jesus disse a Pedro quando este o repreendeu?","Homem de pouca fé","Que é isto que fizeste?","Para trás de mim, Satanás","Não sabeis o que pedis","2","","","","","","rascunho (IA)"
"79082","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 17:1","Quais três discípulos subiram com Jesus ao monte da transfiguração?","Pedro, André e João","Tiago, João e Filipe","Pedro, Tomé e Tiago","Pedro, Tiago e João","3","","","","","","rascunho (IA)"
"79083","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 17:27","Onde Pedro achou a moeda para pagar o tributo?","Na boca de um peixe","Debaixo de uma pedra","Na bolsa de Judas","No campo do oleiro","0","","","","","","rascunho (IA)"
"79084","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 18:24","Quanto devia o servo perdoado na parábola do credor incompassivo?","Cem denários","Dez mil talentos","Mil peças de ouro","Cem talentos","1","","","","","","rascunho (IA)"
"79085","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 19:24","O que Jesus disse ser mais fácil do que um rico entrar no Reino?","Um monte ser removido","Um cego enxergar","Um camelo passar pelo fundo de uma agulha","Um morto ser ressuscitado","2","","","","","","rascunho (IA)"
"79086","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 20:20-21","Quem pediu que seus dois filhos se assentassem à direita e à esquerda de Jesus?","A mãe de Pedro","A mulher cananeia","Maria Madalena","A mãe dos filhos de Zebedeu","3","","","","","","rascunho (IA)"
"79087","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 21:9","O que a multidão clamou na entrada de Jesus em Jerusalém?","Hosana ao Filho de Davi","Glória a Deus nas alturas","Santo, santo, santo é o Senhor","Bendito seja o templo santo","0","","","","","","rascunho (IA)"
"79088","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 21:13","Em que Jesus disse que a casa de oração havia sido transformada?","Num mercado de gentios","Num covil de salteadores","Numa praça pública","Numa sinagoga qualquer","1","","","","","","rascunho (IA)"
"79089","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 21:19","Que árvore Jesus amaldiçoou no caminho para Jerusalém?","Uma oliveira","Uma videira","Uma figueira","Um sicômoro","2","","","","","","rascunho (IA)"
"79090","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 22:21","O que Jesus respondeu sobre pagar tributo a César?","Não pagueis tributo a ninguém","O tributo pertence ao templo","Perguntai aos sacerdotes","Dai a César o que é de César","3","","","","","","rascunho (IA)"
"79091","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 22:39","Qual é o segundo maior mandamento, segundo Jesus?","Amarás o teu próximo como a ti mesmo","Não darás falso testemunho","Guardarás o dia de sábado","Honrarás o teu pai e tua mãe","0","","","","","","rascunho (IA)"
"79092","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 23:27","A que Jesus comparou os escribas e fariseus hipócritas?","A lobos vestidos de ovelhas","A sepulcros caiados","A cegos que guiam cegos","A árvores sem nenhum fruto","1","","","","","","rascunho (IA)"
"79093","MATEUS_COMPLETO","2026-08-22","IA (Claude)","2","Mateus","NT","","","Mt 25:1-2","Na parábola das dez virgens, quantas eram prudentes?","Três","Sete","Cinco","Dez","2","","","","","","rascunho (IA)"
"79094","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 1:5","Qual destas mulheres é citada na genealogia de Jesus em Mateus?","Débora","Ana","Mical","Raabe","3","","","","","","rascunho (IA)"
"79095","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 2:22","Quem reinava na Judeia quando José voltou do Egito com o menino?","Arquelau","Herodes Antipas","Pilatos","Filipe","0","","","","","","rascunho (IA)"
"79096","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 1:20","Como o anjo do Senhor avisou José a respeito de Maria?","Numa visão diurna","Em sonho","Por meio de um profeta","Por uma voz do céu","1","","","","","","rascunho (IA)"
"79097","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 2:6","Que cidade a profecia citada pelos escribas apontava como berço do Messias?","Jerusalém","Nazaré","Belém","Hebrom","2","","","","","","rascunho (IA)"
"79098","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 3:2","Qual foi a mensagem inicial da pregação de João Batista?","Crede no evangelho","Vinde todos a mim","Guardai toda a lei","Arrependei-vos","3","","","","","","rascunho (IA)"
"79099","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 3:10","O que João disse já estar posto à raiz das árvores?","O machado","A foice","O fogo","A pá","0","","","","","","rascunho (IA)"
"79100","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 3:11","Com que João disse que aquele que vinha após ele batizaria?","Com água e com sangue","Com o Espírito Santo e com fogo","Com óleo e com água","Com palavra e com poder","1","","","","","","rascunho (IA)"
"79101","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 4:5","Onde o diabo colocou Jesus na segunda tentação?","No alto de um monte","No meio do deserto","Sobre o pináculo do templo","À beira do mar","2","","","","","","rascunho (IA)"
"79102","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 4:8","O que o diabo ofereceu a Jesus do alto de um monte muito alto?","Pão em abundância","Legiões de anjos","A coroa de Israel","Os reinos do mundo e sua glória","3","","","","","","rascunho (IA)"
"79103","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 4:15","Que duas terras são citadas como Galileia dos gentios?","Zebulom e Naftali","Judá e Benjamim","Efraim e Manassés","Gade e Aser","0","","","","","","rascunho (IA)"
"79104","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 5:19","Quem será chamado grande no Reino dos céus, segundo Jesus?","Quem tiver a maior fé","Quem cumprir e ensinar os mandamentos","Quem der mais esmolas","Quem jejuar mais dias","1","","","","","","rascunho (IA)"
"79105","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 5:22","Segundo Jesus, quem se ira contra o irmão é réu de quê?","De morte","De maldição","De juízo","De exílio","2","","","","","","rascunho (IA)"
"79106","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 5:24","O que Jesus mandou fazer antes de apresentar a oferta no altar?","Lavar bem as mãos","Jejuar por um dia","Confessar em voz alta","Reconciliar-se com o irmão","3","","","","","","rascunho (IA)"
"79107","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 5:34","Por que Jesus disse para não jurar pelo céu?","Porque é o trono de Deus","Porque é o escabelo dos pés","Porque é a cidade do grande Rei","Porque não podes mudar um cabelo","0","","","","","","rascunho (IA)"
"79108","MATEUS_COMPLETO","2026-08-22","IA (Claude)","3","Mateus","NT","","","Mt 5:41","Quantas milhas Jesus mandou ir com quem obrigasse a andar uma?","Uma","Duas","Três","Sete","1","","","","","","rascunho (IA)"
