"id","lote","data_lote","fonte","nivel","livro_biblico","testamento","categoria_ebd","ebd_versao","referencia","pergunta_pt","alternativa_pt_a","alternativa_pt_b","alternativa_pt_c","alternativa_pt_d","resposta_correta","pergunta_en","alternativa_en_a","alternativa_en_b","alternativa_en_c","alternativa_en_d","status_revisao"
"31010","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","1","Neemias","AT","","","Ne 6:1","Quem tentou impedir a reconstrução do muro, junto com outros?","Ageu e Zacarias","Mardoqueu e Hamã","Sambalate e Tobias","Esdras e Zorobabel","2","","","","","","rascunho (IA)"
"31011","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","1","Neemias","AT","","","Ne 2:8","Que material o rei autorizou dar a Neemias para as portas?","Ouro","Pedra","Bronze","Madeira","3","","","","","","rascunho (IA)"
"31012","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","1","Neemias","AT","","","Ne 13:6","Para onde Neemias voltou depois de um tempo em Jerusalém?","Para a corte do rei","Para o Egito","Para a Babilônia","Para Susã, mas depois retornou","3","","","","","","rascunho (IA)"
"31013","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","1","Neemias","AT","","","Ne 9:1","Que ato de arrependimento o povo praticou depois de ouvir a lei?","Celebraram uma festa","Jejuaram e confessaram os seus pecados","Ofereceram sacrifícios em silêncio","Reconstruíram o altar","1","","","","","","rascunho (IA)"
"31014","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","1","Neemias","AT","","","Ne 12:27","O que o povo celebrou na dedicação do muro?","Com silêncio solene","Com um grande banquete apenas","Com alegria, ações de graças e cânticos","Com jejum de sete dias","2","","","","","","rascunho (IA)"
"31015","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","1","Neemias","AT","","","Ne 1:4","O que Neemias fez ao ouvir a notícia sobre Jerusalém?","Foi imediatamente falar com o rei","Escreveu uma carta aos anciãos","Reuniu o povo em assembleia","Chorou, lamentou, jejuou e orou","3","","","","","","rascunho (IA)"
"31016","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","1","Neemias","AT","","","Ne 4:9","O que o povo fez, além de trabalhar, diante da ameaça dos inimigos?","Orou ao seu Deus e pôs guarda contra eles","Fugiu para os montes","Pediu ajuda ao rei persa","Parou a obra por sete dias","0","","","","","","rascunho (IA)"
"31017","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","1","Neemias","AT","","","Ne 5:1","Sobre o que o povo se queixou a Neemias, no capítulo 5?","Sobre o atraso da obra","Sobre a opressão dos ricos, que cobravam juros dos pobres","Sobre a falta de alimento","Sobre o ataque dos inimigos","1","","","","","","rascunho (IA)"
"31018","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","1","Neemias","AT","","","Ne 5:10","O que Neemias propôs sobre as dívidas cobradas do povo?","Que fossem pagas em prestações","Que fossem repartidas entre as tribos","Que fossem perdoadas","Que fossem reduzidas pela metade","2","","","","","","rascunho (IA)"
"31019","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","1","Neemias","AT","","","Ne 8:18","Por quantos dias Esdras leu a lei, durante a festa dos Tabernáculos?","Somente no primeiro dia","Somente no sétimo dia","Três vezes por semana","Todos os dias, do primeiro ao último","3","","","","","","rascunho (IA)"
"31020","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","1","Neemias","AT","","","Ne 13:15","Que prática Neemias corrigiu, envolvendo o trabalho no sábado?","O comércio realizado no dia de sábado","A falta de dízimos","O casamento com estrangeiros","O abandono do templo","0","","","","","","rascunho (IA)"
"31021","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","1","Neemias","AT","","","Ne 2:1","Em que mês do reinado de Artaxerxes Neemias fez o seu pedido ao rei?","No mês de siva","No mês de nisã","No mês de tisri","No mês de elul","1","","","","","","rascunho (IA)"
"31022","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 1:11","Que cargo Neemias exercia junto ao rei, mencionado no fim do capítulo 1?","Conselheiro de guerra","Tesoureiro do reino","Copeiro do rei","Escrivão real","2","","","","","","rascunho (IA)"
"31023","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 2:4","O que Neemias fez antes de responder ao rei sobre o seu pedido?","Consultou os anciãos","Pediu um dia para pensar","Escreveu a sua petição","Orou ao Deus dos céus","3","","","","","","rascunho (IA)"
"31024","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 2:13","Que muro Neemias inspecionou de noite, antes de revelar seus planos?","Os muros derrubados de Jerusalém","As muralhas do palácio persa","Os muros do templo","As fortificações de Susã","0","","","","","","rascunho (IA)"
"31025","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 2:20","Que resposta Neemias deu aos que zombavam da reconstrução?","Os profetas nos garantiram vitória","O Deus dos céus é quem nos fará prosperar","Nós somos fortes o suficiente","O rei nos protegerá","1","","","","","","rascunho (IA)"
"31026","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 3:1","Quem começou a reconstrução, edificando a porta das Ovelhas?","Esdras e os levitas","Zorobabel e Jesua","Eliasibe, o sumo sacerdote, e os seus irmãos","Neemias e os seus servos","2","","","","","","rascunho (IA)"
"31027","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 4:1","Como Sambalate reagiu ao saber da reconstrução do muro?","Ofereceu ajuda em segredo","Ignorou completamente a notícia","Foi pedir apoio ao rei persa","Indignou-se e escarneceu muito dos judeus","3","","","","","","rascunho (IA)"
"31028","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 4:6","O que se diz sobre o ânimo do povo na reconstrução, apesar da oposição?","O povo tinha ânimo para trabalhar","O povo estava dividido em facções","O povo queria desistir logo","O povo pediu ajuda estrangeira","0","","","","","","rascunho (IA)"
"31029","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 4:14","Que exortação Neemias deu ao povo diante da ameaça inimiga?","Negociai a paz com os inimigos","Não os temais, lembrai-vos do Senhor, grande e temível","Fugi para as montanhas próximas","Aguardai reforços do rei","1","","","","","","rascunho (IA)"
"31030","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 5:8","Que prática Neemias denunciou, comparando-a à opressão dos gentios?","Recusar-se a pagar os dízimos","Abandonar as terras herdadas","Vender os próprios irmãos como escravos","Cobrar impostos além do decretado","2","","","","","","rascunho (IA)"
"31031","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 5:14","Por quantos anos Neemias serviu como governador sem cobrar o pão do governador?","Vinte","Sete","Quarenta","Doze","3","","","","","","rascunho (IA)"
"31032","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 6:3","Que resposta Neemias deu aos que tentaram distraí-lo da obra?","Estou fazendo uma grande obra e não posso descer","Preciso consultar o rei primeiro","Vou considerar o convite depois","Não tenho tempo para responder","0","","","","","","rascunho (IA)"
"31033","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 6:9","Que oração Neemias fez diante das ameaças e do desânimo do povo?","Guia-me, Senhor, no meu caminho","Fortalece, ó Deus, as minhas mãos","Livra-me, Senhor, dos meus inimigos","Perdoa, Senhor, os meus pecados","1","","","","","","rascunho (IA)"
"31034","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 7:2","A quem Neemias confiou o governo de Jerusalém?","A Sambalate, o adversário","Aos sacerdotes do templo","A Hanani, seu irmão, e a Hananias","A Esdras, o escriba","2","","","","","","rascunho (IA)"
"31035","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 8:6","Como o povo respondeu quando Esdras abençoou o Senhor?","Aleluia, aleluia, com júbilo","Bendito, bendito, em silêncio","Santo, santo, com temor","Amém, Amém, levantando as mãos, e inclinaram-se","3","","","","","","rascunho (IA)"
"31036","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 8:14","O que o povo encontrou escrito na lei, sobre a festa do sétimo mês?","Que deveriam habitar em cabanas","Que deveriam jejuar sete dias","Que deveriam oferecer primícias","Que deveriam ler a lei duas vezes","0","","","","","","rascunho (IA)"
"31037","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 9:6","Que confissão o povo fez sobre Deus, ao começar a sua oração longa?","Tu és justo em todos os teus juízos","Só tu és o Senhor, fizeste os céus, a terra e tudo o que neles há","Tu és fiel a todas as tuas promessas","Tu és misericordioso com o teu povo","1","","","","","","rascunho (IA)"
"31038","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 9:17","Como o povo descreve Deus, apesar da rebeldia dos pais, em Neemias 9?","Distante e silencioso","Zeloso e vingador","Pronto a perdoar, compassivo e cheio de misericórdia","Severo e pronto a julgar","2","","","","","","rascunho (IA)"
"31039","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 10:29","Que compromisso o povo assumiu por escrito, no capítulo 10?","Reconstruir o templo novamente","Pagar tributo ao rei persa","Expulsar todos os estrangeiros","Andar na lei de Deus, dada por Moisés","3","","","","","","rascunho (IA)"
"31040","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 11:1","Como foram escolhidos os que viveriam em Jerusalém, entre o povo?","Por sorte, um em cada dez","Por decisão dos sacerdotes","Por ordem direta de Neemias","Por voluntariado espontâneo","0","","","","","","rascunho (IA)"
"31041","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 12:43","Que emoção marcou a dedicação do muro, segundo Neemias 12:43?","Tristeza pelas perdas passadas","Grande alegria, que se ouvia até de longe","Solenidade silenciosa","Temor reverente","1","","","","","","rascunho (IA)"
"31042","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 13:1","O que o povo encontrou escrito no livro de Moisés, lido naquele dia?","Que deveriam pagar o dízimo completo","Que deveriam expulsar os sacerdotes infiéis","Que amonitas e moabitas não entrariam na congregação de Deus","Que deveriam guardar o sábado com rigor","2","","","","","","rascunho (IA)"
"31043","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","2","Neemias","AT","","","Ne 13:25","Como Neemias reagiu aos casamentos com mulheres estrangeiras, no fim do livro?","Ignorou o problema","Escreveu uma carta ao rei","Consultou Esdras antes de agir","Contendeu com eles, amaldiçoou-os e feriu alguns","3","","","","","","rascunho (IA)"
"31044","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 1:1","Em que cidade Neemias estava quando recebeu a notícia sobre Jerusalém?","Susã","Babilônia","Nínive","Persépolis","0","","","","","","rascunho (IA)"
"31045","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 1:2","Quem trouxe a Neemias as notícias sobre Jerusalém e o povo?","Um mensageiro do rei","Hanani, um de seus irmãos","Esdras, o escriba","Sambalate, o horonita","1","","","","","","rascunho (IA)"
"31046","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 2:6","Que pergunta a rainha, sentada junto ao rei, fez a Neemias?","Quem te enviou com essa notícia?","Que recompensa desejas por isso?","Quanto durará a tua viagem, e quando voltarás?","Por que estás triste, sendo tu copeiro do rei?","2","","","","","","rascunho (IA)"
"31047","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 2:9","O que o rei enviou com Neemias, para garantir a sua passagem segura?","Um exército inteiro","Ouro e prata em abundância","Uma escolta de cem homens","Cartas aos governadores de além do rio, e capitães do exército","3","","","","","","rascunho (IA)"
"31048","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 2:19","De que Sambalate, Tobias e Gesém acusaram os judeus, ao verem a reconstrução?","De se rebelarem contra o rei","De roubarem os tesouros do templo","De praticarem feitiçaria","De aliarem-se aos egípcios","0","","","","","","rascunho (IA)"
"31049","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 3:5","Quem se recusou a colaborar na obra, entre os nobres de Tecoa?","Os anciãos de Jerusalém","Os seus nobres não meteram o pescoço na obra do seu senhor","Os sacerdotes locais","Os mercadores da cidade","1","","","","","","rascunho (IA)"
"31050","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 4:2","Que zombaria os inimigos fizeram sobre a reconstrução do muro?","Que o rei nunca aprovaria a obra","Que faltariam recursos para terminar","Que os judeus fracos reedificariam pedras queimadas do meio do entulho","Que a obra seria destruída em uma noite","2","","","","","","rascunho (IA)"
"31051","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 4:10","Que queixa o povo de Judá apresentou, sobre o cansaço da obra?","Faltam ferramentas para continuar","Os inimigos são numerosos demais","A comida está escassa no arraial","Já desfaleceram as forças dos carregadores, e o entulho é muito","3","","","","","","rascunho (IA)"
"31052","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 4:20","Que sinal o povo deveria seguir, se ouvisse o som da trombeta?","Ajuntar-se ali, pois o Deus deles pelejaria por eles","Fugir para dentro dos muros","Parar imediatamente a obra","Reunir-se com os anciãos","0","","","","","","rascunho (IA)"
"31053","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 5:11","Que restituição Neemias exigiu dos nobres, além de perdoar as dívidas?","Os servos vendidos por dívida","As terras, vinhas, olivais e casas tomadas","Todo o ouro cobrado em juros","As ferramentas de trabalho","1","","","","","","rascunho (IA)"
"31054","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 5:19","Que pedido Neemias fez a Deus, ao lembrar do que fizera pelo povo?","Perdoa os pecados do meu povo","Fortalece as minhas mãos na obra","Lembra-te de mim para meu bem, meu Deus","Livra-me dos meus adversários","2","","","","","","rascunho (IA)"
"31055","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 6:5","Quantas vezes Sambalate enviou mensagens convidando Neemias a se encontrar fora da obra?","Uma única vez","Sete vezes","Dez vezes","Quatro vezes, e depois uma quinta","3","","","","","","rascunho (IA)"
"31056","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 6:11","Que resposta Neemias deu quando o convenceram a se esconder no templo?","Porventura um homem como eu fugiria?","Preciso de tempo para pensar","Consultarei os sacerdotes primeiro","Talvez seja mais seguro assim","0","","","","","","rascunho (IA)"
"31057","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 6:16","Como os inimigos reagiram ao saberem que o muro fora concluído?","Fingiram aceitar a vitória de Israel","Perderam o ânimo, pois reconheceram que a obra fora feita por Deus","Atacaram a cidade imediatamente","Enviaram nova acusação ao rei","1","","","","","","rascunho (IA)"
"31058","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 7:4","Como é descrita a cidade de Jerusalém, quanto ao seu tamanho e população, no capítulo 7?","Totalmente reconstruída e próspera","Ainda em ruínas na maior parte","Larga e espaçosa, mas com pouco povo dentro","Pequena e superlotada","2","","","","","","rascunho (IA)"
"31059","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 8:2","A quem Esdras leu a lei, no primeiro dia do sétimo mês?","Somente aos sacerdotes e levitas","Somente aos anciãos do povo","Somente aos homens adultos","A homens, mulheres e a todos que podiam ouvir com entendimento","3","","","","","","rascunho (IA)"
"31060","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 8:8","Como a lei foi lida ao povo, segundo Neemias 8:8?","Distintamente, e explicando o sentido, para que entendessem a leitura","Rapidamente, para não cansar o povo","Em silêncio, para reflexão pessoal","Somente pelos sacerdotes mais velhos","0","","","","","","rascunho (IA)"
"31061","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 9:2","O que a descendência de Israel fez, separando-se de todos os estrangeiros?","Ofereceu sacrifícios de purificação","Confessou os seus pecados e as iniquidades de seus pais","Reconstruiu os altares antigos","Expulsou todos os estrangeiros da cidade","1","","","","","","rascunho (IA)"
"31062","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 9:31","Que atributo de Deus o povo reconhece, apesar de tantas transgressões?","No teu poder não os abandonaste","Na tua paciência não os esqueceste","Nas tuas muitas misericórdias não os consumiste","Na tua justiça não os poupaste","2","","","","","","rascunho (IA)"
"31063","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 10:32","Que compromisso financeiro o povo assumiu para o serviço do templo?","Um dízimo completo","Meio siclo por família","Uma oferta voluntária apenas","Um terço de siclo, anualmente","3","","","","","","rascunho (IA)"
"31064","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","3","Neemias","AT","","","Ne 11:2","Como o povo tratou os que se ofereceram voluntariamente para morar em Jerusalém?","Abençoou-os","Recompensou-os com terras","Isentou-os de tributos","Elegeu-os como líderes","0","","","","","","rascunho (IA)"
"31065","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 1:6","Que confissão de pecado Neemias faz em sua oração inicial, incluindo a sua própria casa?","Confessa somente os pecados dos sacerdotes","Confessa os pecados dos filhos de Israel, inclusive os seus e os da casa de seu pai","Confessa somente os pecados do povo","Confessa somente os pecados dos reis passados","1","","","","","","rascunho (IA)"
"31066","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 1:9","Que promessa Neemias lembra a Deus, condicionada à conversão do povo?","O templo jamais será destruído novamente","Os reis estrangeiros sempre favorecerão o povo","Se voltardes para mim, e guardardes os meus mandamentos, ainda que estejais nos confins da terra, vos ajuntarei","A terra sempre pertencerá aos filhos de Israel","2","","","","","","rascunho (IA)"
"31067","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 2:2","Como o rei percebeu que Neemias estava triste, antes mesmo de ele falar?","Perguntou diretamente sobre o seu semblante","Foi informado pelos servos do palácio","Notou que ele chorava","Nunca antes estivera triste diante dele","3","","","","","","rascunho (IA)"
"31068","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 2:8","Para que Neemias pediu madeira do guarda florestal do rei?","Para as vigas das portas do castelo do templo, o muro e a casa em que morasse","Somente para reconstruir o seu próprio lar","Somente para o altar do templo","Somente para reforçar as torres de vigia","0","","","","","","rascunho (IA)"
"31069","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 3:8","Quem reparou o muro largo de Jerusalém, entre os artesãos listados?","Baruque, filho de Zabai","Malquias, um dos ourives","Eliasibe, o sumo sacerdote","Sanoa, o filho de Hassenaa","1","","","","","","rascunho (IA)"
"31070","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 3:12","Quem reparou um trecho do muro com a ajuda das suas próprias filhas?","Jadom, o meronotita","Uziel, o ourives","Salum, filho de Haloés","Melatias, o gibeonita","2","","","","","","rascunho (IA)"
"31071","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 4:4","Que oração Neemias fez diante do escárnio dos inimigos, pedindo justiça?","Livra-nos, Senhor, das mãos deles","Perdoa-nos, Senhor, os nossos pecados","Fortalece-nos, Senhor, contra os inimigos","Ouve, ó Deus nosso, porque somos desprezados, faze cair sobre a cabeça deles o seu opróbrio","3","","","","","","rascunho (IA)"
"31072","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 4:16","Como Neemias organizou o trabalho, dividindo a responsabilidade da defesa?","Metade dos servos trabalhava, e a outra metade segurava lanças, escudos e arcos","Todos trabalhavam de dia e vigiavam à noite","Os homens trabalhavam e as mulheres vigiavam","Somente alguns trabalhavam por vez","0","","","","","","rascunho (IA)"
"31073","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 5:7","Que decisão Neemias tomou consigo mesmo, antes de repreender os nobres?","Convocou uma assembleia imediata","Consultou-se a si mesmo, e repreendeu os nobres e magistrados","Consultou primeiro os sacerdotes","Escreveu ao rei sobre o assunto","1","","","","","","rascunho (IA)"
"31074","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 5:13","Que gesto simbólico Neemias fez ao advertir sobre o cumprimento do juramento?","Quebrou uma vara diante dos nobres","Derramou água sobre o altar","Sacudiu o seu regaço, dizendo que assim Deus sacudiria todo homem que não cumprisse","Rasgou as suas vestes diante do povo","2","","","","","","rascunho (IA)"
"31075","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 6:2","Que local Sambalate e Gesém propuseram para se encontrarem com Neemias, com más intenções?","O palácio do governador","O templo de Jerusalém","A porta principal da cidade","Uma das aldeias no vale de Ono","3","","","","","","rascunho (IA)"
"31076","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 6:14","Que pedido Neemias fez a Deus contra os profetas falsos que tentaram intimidá-lo?","Lembra-te, meu Deus, de Tobias e de Sambalate, conforme as suas obras","Perdoa, meu Deus, os que me perseguem","Livra-me, meu Deus, das suas ciladas","Fortalece, meu Deus, o meu povo","0","","","","","","rascunho (IA)"
"31077","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 7:5","O que Deus pôs no coração de Neemias, para organizar o povo?","Expulsar todos os estrangeiros","Ajuntar os nobres, os magistrados e o povo para registro genealógico","Reconstruir o templo novamente","Nomear novos sacerdotes","1","","","","","","rascunho (IA)"
"31078","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 7:66","Qual foi o número total da congregação reunida, segundo o registro de Neemias 7?","Setenta mil","Doze mil","Quarenta e dois mil, trezentos e sessenta","Cem mil","2","","","","","","rascunho (IA)"
"31079","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 8:4","Sobre que estrutura de madeira Esdras estava, ao ler a lei ao povo?","Uma escada até o muro","Uma plataforma de pedra","Um estrado junto ao altar","Um púlpito de madeira, feito para aquele propósito","3","","","","","","rascunho (IA)"
"31080","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 8:17","Que celebração não acontecia daquela forma desde os dias de Josué, filho de Num?","A festa dos Tabernáculos, com tanta alegria","A Páscoa completa","O Dia da Expiação solene","A festa das Semanas","0","","","","","","rascunho (IA)"
"31081","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 9:7","Que ato de Deus para com Abrão é lembrado na grande oração de Neemias 9?","Fez dele rei sobre as nações","Tirou-o de Ur dos caldeus e lhe pôs o nome de Abraão","Prometeu-lhe uma terra sem condições","Deu-lhe riquezas em abundância","1","","","","","","rascunho (IA)"
"31082","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 9:20","O que Deus deu ao povo no deserto, para o ensinar, segundo Neemias 9:20?","Um novo líder a cada geração","Riquezas do Egito","O seu bom Espírito","Uma lei mais branda","2","","","","","","rascunho (IA)"
"31083","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 9:38","Que documento o povo firmou, por causa de tudo isso, no fim da oração?","Uma nova versão da lei","Um tratado com os povos vizinhos","Um registro genealógico completo","Um pacto fiel, por escrito, selado pelos príncipes, levitas e sacerdotes","3","","","","","","rascunho (IA)"
"31084","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 10:34","Sobre que assunto o povo lançou sortes, entre sacerdotes, levitas e povo?","A oferta da lenha, para o altar do Senhor","A divisão das terras","A escolha dos novos sacerdotes","A ordem das famílias em Jerusalém","0","","","","","","rascunho (IA)"
"31085","NEEMIAS_COMPLETO","2026-08-22","IA (Claude)","4","Neemias","AT","","","Ne 11:1","Onde habitava a maior parte do povo, enquanto poucos viviam em Jerusalém?","Junto aos muros da cidade","Em suas cidades, cada um na sua possessão","Nas aldeias vizinhas apenas","Fora da Judeia, dispersos","1","","","","","","rascunho (IA)"
