"id","lote","data_lote","fonte","nivel","livro_biblico","testamento","categoria_ebd","ebd_versao","referencia","pergunta_pt","alternativa_pt_a","alternativa_pt_b","alternativa_pt_c","alternativa_pt_d","resposta_correta","pergunta_en","alternativa_en_a","alternativa_en_b","alternativa_en_c","alternativa_en_d","status_revisao"
"21024","1REIS_COMPLETO","2026-08-22","IA (Claude)","1","1 Reis","AT","","","1Rs 8:10","O que encheu o templo quando os sacerdotes saíram do lugar santo, na dedicação?","Uma nuvem, a glória do Senhor","Uma luz brilhante","Um som de trombetas","Um perfume de incenso","0","","","","","","rascunho (IA)"
"21025","1REIS_COMPLETO","2026-08-22","IA (Claude)","1","1 Reis","AT","","","1Rs 10:23","Como Salomão é descrito em riqueza e sabedoria, superando todos os reis da terra?","Era o mais guerreiro entre os reis","Excedia a todos os reis da terra em riquezas e em sabedoria","Era o mais temido entre os reis","Era o mais justo entre os reis","1","","","","","","rascunho (IA)"
"21026","1REIS_COMPLETO","2026-08-22","IA (Claude)","1","1 Reis","AT","","","1Rs 11:31","Quantos pedaços o profeta Aías rasgou de sua capa nova, simbolizando a divisão do reino?","Sete","Duas","Doze","Dez","2","","","","","","rascunho (IA)"
"21027","1REIS_COMPLETO","2026-08-22","IA (Claude)","1","1 Reis","AT","","","1Rs 12:28","O que Jeroboão fez, para impedir que o povo voltasse a adorar em Jerusalém?","Construiu um templo rival","Proibiu as festas anuais","Nomeou novos sacerdotes","Fez dois bezerros de ouro","3","","","","","","rascunho (IA)"
"21028","1REIS_COMPLETO","2026-08-22","IA (Claude)","1","1 Reis","AT","","","1Rs 16:31","Com quem Acabe se casou, trazendo grande idolatria a Israel?","Jezabel","Atalia","Gomer","Mical","0","","","","","","rascunho (IA)"
"21029","1REIS_COMPLETO","2026-08-22","IA (Claude)","1","1 Reis","AT","","","1Rs 17:1","O que Elias anunciou a Acabe, antes da grande seca?","Que os profetas de Baal seriam mortos","Que não haveria orvalho nem chuva, senão segundo a sua palavra","Que o reino seria dividido","Que Jezabel morreria em breve","1","","","","","","rascunho (IA)"
"21030","1REIS_COMPLETO","2026-08-22","IA (Claude)","1","1 Reis","AT","","","1Rs 18:21","Que pergunta Elias fez ao povo, no monte Carmelo, sobre coxear entre dois pensamentos?","Quem é o verdadeiro Deus de Israel?","Onde estão os vossos profetas agora?","Até quando coxeareis entre dois pensamentos?","Por que servis a Baal e ao Senhor?","2","","","","","","rascunho (IA)"
"21031","1REIS_COMPLETO","2026-08-22","IA (Claude)","1","1 Reis","AT","","","1Rs 19:4","O que Elias pediu a Deus, sentado debaixo de um zimbro, desanimado?","Que lhe desse um novo sinal","Que o levasse embora de Israel","Que castigasse os seus inimigos","Que lhe tirasse a vida","3","","","","","","rascunho (IA)"
"21032","1REIS_COMPLETO","2026-08-22","IA (Claude)","1","1 Reis","AT","","","1Rs 21:19","Que julgamento Elias anunciou a Acabe, por causa do assassinato de Nabote?","Que os cães lamberiam o seu sangue no mesmo lugar","Que perderia o trono imediatamente","Que seus filhos seriam exilados","Que Jezabel seria poupada","0","","","","","","rascunho (IA)"
"21033","1REIS_COMPLETO","2026-08-22","IA (Claude)","1","1 Reis","AT","","","1Rs 3:12","Que promessa Deus fez a Salomão, além da sabedoria pedida?","Que lhe daria vitórias sem fim","Que lhe daria também riquezas e glória","Que lhe daria muitos filhos","Que o tornaria imortal","1","","","","","","rascunho (IA)"
"21034","1REIS_COMPLETO","2026-08-22","IA (Claude)","1","1 Reis","AT","","","1Rs 8:27","Que pergunta Salomão faz na sua oração de dedicação, sobre Deus habitar num templo terreno?","Quem é digno de tal santuário?","Onde está a verdadeira morada de Deus?","Habitará Deus na terra? Eis que os céus não te podem conter","Como poderá o povo adorar aqui?","2","","","","","","rascunho (IA)"
"21035","1REIS_COMPLETO","2026-08-22","IA (Claude)","1","1 Reis","AT","","","1Rs 10:4","O que a rainha de Sabá viu, que a deixou sem fôlego, ao visitar Salomão?","Somente as riquezas do palácio","Somente o templo construído","Somente o exército reunido","Toda a sabedoria de Salomão e a casa que edificara","3","","","","","","rascunho (IA)"
"21036","1REIS_COMPLETO","2026-08-22","IA (Claude)","1","1 Reis","AT","","","1Rs 12:8","A quem Roboão consultou, rejeitando o conselho dos anciãos?","Aos jovens que cresceram com ele","Aos sacerdotes do templo","Aos generais do exército","Aos profetas do reino","0","","","","","","rascunho (IA)"
"21037","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 1:5","Quem tentou usurpar o trono antes de Salomão ser coroado?","Simei","Adonias","Absalão","Roboão","1","","","","","","rascunho (IA)"
"21038","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 1:8","Quem permaneceu fiel a Davi, não apoiando Adonias?","Apenas Zadoque","Apenas Benaia","Zadoque, Benaia, Natã e os seus valentes","Apenas Natã","2","","","","","","rascunho (IA)"
"21039","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 2:19","Como Salomão recebeu sua mãe Bate-Seba, quando ela veio falar com ele?","Recusou-se a recebê-la","Ouviu-a de longe apenas","Enviou um servo em seu lugar","Levantou-se para a encontrar, inclinou-se e a assentou à sua direita","3","","","","","","rascunho (IA)"
"21040","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 2:35","Quem Salomão nomeou sumo sacerdote, em lugar de Abiatar?","Zadoque","Benaia","Natã","Aías","0","","","","","","rascunho (IA)"
"21041","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 4:32","Quantos provérbios Salomão compôs, segundo 1 Reis 4:32?","Dez mil","Três mil","Mil e cinco","Setecentos","1","","","","","","rascunho (IA)"
"21042","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 5:12","Que aliança de paz Salomão fez com Hirão, rei de Tiro, para a construção do templo?","Um tratado comercial temporário","Uma troca de reféns","Fizeram concerto um com o outro","Uma aliança militar apenas","2","","","","","","rascunho (IA)"
"21043","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 6:7","Como as pedras do templo eram preparadas, para que não se ouvisse ruído de instrumentos durante a construção?","Talhadas no próprio local do templo","Importadas já prontas do Egito","Feitas de barro cozido no local","Preparadas antes de serem trazidas para a obra","3","","","","","","rascunho (IA)"
"21044","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 7:13","Quem Salomão trouxe de Tiro para trabalhar os objetos de bronze do templo?","Hirão, um artífice hábil, filho de uma viúva de Naftali","Um artesão egípcio","Um artesão babilônico","Um artesão fenício comum","0","","","","","","rascunho (IA)"
"21045","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 8:1","Para que ocasião Salomão reuniu os anciãos e cabeças de Israel em Jerusalém?","Para reunir o exército","Para trazer a arca da aliança para o templo","Para a coroação oficial","Para anunciar novas leis","1","","","","","","rascunho (IA)"
"21046","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 8:63","Quantos bois e ovelhas Salomão ofereceu na dedicação do templo?","Cem bois e mil ovelhas","Dez mil bois e cem mil ovelhas","Vinte e dois mil bois e cento e vinte mil ovelhas","Mil bois e sete mil ovelhas","2","","","","","","rascunho (IA)"
"21047","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 9:3","O que o Senhor disse a Salomão, depois da sua oração de dedicação do templo?","Que a destruiria se o povo pecasse","Que a reconstruiria em breve","Que a entregaria a outra nação","Que santificara aquela casa, pondo nela o seu nome para sempre","3","","","","","","rascunho (IA)"
"21048","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 10:14","Qual era o peso do ouro que Salomão recebia anualmente, em talentos?","Seiscentos e sessenta e seis talentos","Cem talentos","Mil talentos","Trezentos talentos","0","","","","","","rascunho (IA)"
"21049","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 11:1","Além das princesas, que outras mulheres estrangeiras Salomão amou, contrariando a lei?","Somente moabitas","Moabitas, amonitas, edomitas, sidônias e heteias","Somente egípcias","Somente sidônias","1","","","","","","rascunho (IA)"
"21050","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 11:11","Que consequência Deus anunciou a Salomão, por seu coração se desviar para outros deuses?","Que destruiria Jerusalém","Que acabaria com a linhagem de Davi","Que rasgaria o reino da mão de seu filho","Que o destronaria imediatamente","2","","","","","","rascunho (IA)"
"21051","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 12:19","Que atitude Israel assumiu contra a casa de Davi, depois da resposta dura de Roboão?","Reconciliou-se depois de um tempo","Pediu novo julgamento aos anciãos","Recuou temporariamente","Rebelou-se contra a casa de Davi até o dia de hoje","3","","","","","","rascunho (IA)"
"21052","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 13:1","Quem profetizou contra o altar de Betel, erguido por Jeroboão?","Um homem de Deus vindo de Judá","Elias, o profeta","Aías, o silonita","Semaías, o profeta","0","","","","","","rascunho (IA)"
"21053","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 14:9","Que julgamento Deus anunciou contra Jeroboão, por seus pecados e ídolos?","Que pouparia seus descendentes","Que traria mal sobre a sua casa e destruiria todo varão dela","Que perdoaria se ele se arrependesse","Que apenas reduziria seu reinado","1","","","","","","rascunho (IA)"
"21054","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 15:5","Por que Davi é lembrado com aprovação, apesar de seu pecado com Urias, em 1 Reis 15?","Porque se arrependera publicamente","Porque construíra o templo","Porque fizera o que era reto aos olhos do Senhor todos os dias de sua vida, exceto naquele caso","Porque nunca pecara antes","2","","","","","","rascunho (IA)"
"21055","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 16:23","Qual rei de Israel fundou a cidade de Samaria como capital?","Acabe","Baasa","Jeú","Onri","3","","","","","","rascunho (IA)"
"21056","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 17:9","Para onde Deus enviou Elias, depois de secar o ribeiro de Querite?","Para Sarepta, cidade de Sidom","Para Samaria","Para Jerusalém","Para o Carmelo","0","","","","","","rascunho (IA)"
"21057","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 18:4","O que Obadias fez, para proteger cem profetas do Senhor, durante a perseguição de Jezabel?","Convenceu Acabe a pará-la","Escondeu-os em cavernas, sustentando-os com pão e água","Levou-os para outra nação","Denunciou o plano a Elias apenas","1","","","","","","rascunho (IA)"
"21058","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 18:44","Que sinal de chuva o servo de Elias viu, depois de sete vezes olhando para o mar?","Um vento repentino","Um arco-íris no horizonte","Uma pequena nuvem, como a mão de um homem","Um grande trovão distante","2","","","","","","rascunho (IA)"
"21059","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 19:10","Que queixa Elias apresenta a Deus no monte Horebe, sobre estar sozinho?","Que o povo o abandonara totalmente","Que os profetas de Baal venceram","Que Jezabel destruiria Israel","Só eu fiquei, e procuram tirar-me a vida","3","","","","","","rascunho (IA)"
"21060","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 19:18","Quantos em Israel Deus revela ainda não terem se dobrado a Baal, corrigindo Elias?","Sete mil","Cem","Mil","Setenta","0","","","","","","rascunho (IA)"
"21061","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 20:13","Que profeta anunciou a Acabe a vitória sobre Ben-Hadade, rei da Síria?","Micaías","Um profeta não identificado pelo nome","Elias","Eliseu","1","","","","","","rascunho (IA)"
"21062","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 21:27","Como Acabe reagiu, ao ouvir o julgamento de Elias sobre a morte de Nabote?","Mandou prender Elias","Riu-se da profecia","Rasgou as vestes, vestiu-se de saco e jejuou","Ignorou completamente a mensagem","2","","","","","","rascunho (IA)"
"21063","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 22:8","Que profeta Acabe odiava, por nunca profetizar bem a seu respeito?","Elias","Eliseu","Aías","Micaías, filho de Inlá","3","","","","","","rascunho (IA)"
"21064","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 22:22","Que espírito se ofereceu para enganar Acabe, na visão de Micaías?","Um espírito de mentira na boca de todos os seus profetas","Um espírito de guerra","Um espírito de confusão","Um espírito de temor","0","","","","","","rascunho (IA)"
"21065","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 6:23","Que criaturas de madeira de oliveira, cobertas de ouro, foram colocadas no oráculo do templo?","Dois touros","Dois querubins","Dois leões","Duas colunas","1","","","","","","rascunho (IA)"
"21066","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 7:15","Que nomes receberam as duas colunas de bronze na entrada do templo?","Zadoque e Abiatar","Moisés e Arão","Jaquim e Boaz","Gérson e Eliézer","2","","","","","","rascunho (IA)"
"21067","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 9:26","Em que porto Salomão construiu uma frota de navios, com ajuda de Hirão?","Jope","Tiro","Sidom","Eziom-Geber","3","","","","","","rascunho (IA)"
"21068","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 10:22","Que produtos exóticos a frota de Társis trazia a Salomão a cada três anos?","Ouro, prata, marfim, bugios e pavões","Especiarias e sedas","Cavalos e carros","Pedras preciosas apenas","0","","","","","","rascunho (IA)"
"21069","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 12:25","Que cidade Jeroboão fortificou e fez sua residência, depois de se tornar rei de Israel?","Dã","Siquém","Samaria","Betel","1","","","","","","rascunho (IA)"
"21070","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 14:25","Que rei do Egito invadiu Judá e saqueou o templo, no reinado de Roboão?","Tirara","Zerá","Sisaque","Faraó Neco","2","","","","","","rascunho (IA)"
"21071","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 15:13","Que ato de fé Asa, rei de Judá, praticou contra sua própria avó, por causa da idolatria dela?","Expulsou-a do reino","Mandou executá-la","Confiscou seus bens","Depô-la de rainha-mãe, por ela ter feito um ídolo","3","","","","","","rascunho (IA)"
"21072","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 16:30","Como Acabe é descrito, em comparação com todos os reis anteriores de Israel?","Fez o que era mau aos olhos do Senhor, mais do que todos os que foram antes dele","Foi o mais justo entre os reis","Foi o mais fraco militarmente","Foi o mais respeitado pelo povo","0","","","","","","rascunho (IA)"
"21073","1REIS_COMPLETO","2026-08-22","IA (Claude)","2","1 Reis","AT","","","1Rs 17:24","O que a viúva de Sarepta reconheceu sobre Elias, depois da ressurreição de seu filho?","Que ele era um mensageiro comum","Que ele era homem de Deus e que a palavra do Senhor em sua boca era verdade","Que ele era um mero curandeiro","Que ele tinha poderes mágicos","1","","","","","","rascunho (IA)"
"21074","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 1:33","Sobre que animal Salomão foi montado, ao ser levado para ser ungido rei?","Um jumento branco","Um camelo do palácio","A mula de Davi","Um cavalo real","2","","","","","","rascunho (IA)"
"21075","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 2:8","Quem Davi lembrou a Salomão, na sua última instrução, como alguém que o havia amaldiçoado?","Joabe, o general","Adonias, seu irmão","Abiatar, o sacerdote","Simei, filho de Gera","3","","","","","","rascunho (IA)"
"21076","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 2:28","Para onde Joabe fugiu, ao saber que seria julgado por Salomão?","Para o tabernáculo, agarrando-se aos chifres do altar","Para o Egito","Para a terra dos filisteus","Para Hebrom","0","","","","","","rascunho (IA)"
"21077","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 3:4","Onde Salomão ofereceu mil holocaustos, antes de receber a sabedoria em sonho?","Em Siló","Em Gibeão","Em Jerusalém","Em Hebrom","1","","","","","","rascunho (IA)"
"21078","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 4:1","Quantas províncias Salomão organizou, cada uma com um oficial responsável pelo sustento mensal do rei?","Vinte","Quarenta","Doze","Sete","2","","","","","","rascunho (IA)"
"21079","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 5:6","Quantos cortadores de madeira Salomão pediu a Hirão, para a obra do templo?","Dez mil homens ao todo","Cem mil homens","Cinco mil homens","Trinta mil homens, revezando dez mil por mês","3","","","","","","rascunho (IA)"
"21080","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 6:2","Quais eram as dimensões do templo, em côvados de comprimento, largura e altura?","Sessenta de comprimento, vinte de largura, trinta de altura","Cem de comprimento, cinquenta de largura","Trinta de comprimento, quinze de largura","Oitenta de comprimento, quarenta de largura","0","","","","","","rascunho (IA)"
"21081","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 7:23","Que grande objeto de bronze, chamado mar de fundição, foi feito para o templo?","Um candelabro de sete braços","Uma bacia redonda de dez côvados de diâmetro","Um altar gigante","Uma coluna dupla","1","","","","","","rascunho (IA)"
"21082","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 8:9","O que havia dentro da arca, quando foi colocada no templo, segundo 1 Reis 8:9?","Somente o livro da lei","Nada, pois estava vazia","Somente as duas tábuas de pedra que Moisés ali pusera","As tábuas, o maná e a vara de Arão","2","","","","","","rascunho (IA)"
"21083","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 9:11","O que Salomão deu a Hirão, em troca da madeira e do ouro fornecidos para as obras?","Grande quantidade de trigo apenas","Terras no deserto do sul","Uma parte do tesouro do templo","Vinte cidades na terra da Galileia","3","","","","","","rascunho (IA)"
"21084","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 10:13","O que Salomão deu à rainha de Sabá, além do que ela pedira?","Tudo quanto ela desejou, conforme a munificência real","Somente presentes simbólicos","Metade dos tesouros do templo","Uma aliança de casamento","0","","","","","","rascunho (IA)"
"21085","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 11:14","Que adversário estrangeiro Deus levantou contra Salomão, da linhagem real de Edom?","Ben-Hadade, rei da Síria","Hadade, o edomita","Rezom, filho de Eliada","Jeroboão, filho de Nebate","1","","","","","","rascunho (IA)"
"21086","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 11:26","De que tribo era Jeroboão, servo de Salomão que se rebelou contra ele?","Benjamim","Levi","Efraim","Judá","2","","","","","","rascunho (IA)"
"21087","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 12:31","Que sacerdotes ilegítimos Jeroboão constituiu, fora da tribo de Levi?","Somente de sua própria família","Somente de Betel","Somente de Dã","Dos mais baixos do povo","3","","","","","","rascunho (IA)"
"21088","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 13:4","O que aconteceu à mão de Jeroboão, ao tentar prender o homem de Deus que profetizara contra o altar?","Secou, de modo que não a podia tornar a si","Ficou paralisada por sete dias","Ficou coberta de lepra","Perdeu a força temporariamente","0","","","","","","rascunho (IA)"
"21089","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 14:17","Que sinal confirmou a profecia de Aías sobre o filho de Jeroboão, ao voltar Jeroboão para casa?","Uma fome atingiu a região","O menino morreu assim que a mãe entrou na cidade","O menino nasceu doente","O reino foi imediatamente dividido","1","","","","","","rascunho (IA)"
"21090","1REIS_COMPLETO","2026-08-22","IA (Claude)","3","1 Reis","AT","","","1Rs 15:18","A quem Asa, rei de Judá, enviou presentes, buscando aliança contra Baasa, rei de Israel?","Ao rei da Assíria","Ao rei de Tiro","A Ben-Hadade, rei da Síria","Ao rei do Egito","2","","","","","","rascunho (IA)"
