"id";"lote";"data_lote";"fonte";"nivel";"livro_biblico";"testamento";"categoria_ebd";"ebd_versao";"referencia";"pergunta_pt";"alternativa_pt_a";"alternativa_pt_b";"alternativa_pt_c";"alternativa_pt_d";"resposta_correta";"pergunta_en";"alternativa_en_a";"alternativa_en_b";"alternativa_en_c";"alternativa_en_d";"status_revisao"
"73010";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"1";"Ageu";"AT";"";"";"Ag 1:13";"Que frase o Senhor repete para encorajar o povo durante a obra do templo?";"Eu vos castigarei";"Eu vos esqueci";"Eu sou convosco";"Eu vos abandonei";"2";"";"";"";"";"";"rascunho (IA)"
"73011";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"1";"Ageu";"AT";"";"";"Ag 2:9";"Segundo Ageu 2:9, qual seria maior: a glória da última casa ou da primeira?";"A primeira";"Seriam iguais";"Nenhuma teria glória";"A última";"3";"";"";"";"";"";"rascunho (IA)"
"73012";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"1";"Ageu";"AT";"";"";"Ag 2:23";"A quem o Senhor promete fazer como um anel de selar, no fim do livro?";"A Zorobabel";"A Josué";"Ao rei Dario";"Ao próprio Ageu";"0";"";"";"";"";"";"rascunho (IA)"
"73013";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"1";"Ageu";"AT";"";"";"Ag 1:1";"Ageu pertence a qual grupo de livros da Bíblia?";"Livros históricos";"Profetas menores";"Profetas maiores";"Livros poéticos";"1";"";"";"";"";"";"rascunho (IA)"
"73014";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"1";"Ageu";"AT";"";"";"Ag 1:15";"Em Ageu 1:15, em que dia do sexto mês o povo começou a trabalhar na Casa do Senhor?";"No décimo dia";"No trigésimo dia";"No vigésimo quarto dia";"No primeiro dia";"2";"";"";"";"";"";"rascunho (IA)"
"73015";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 1:1";"Em que ano do reinado de Dario começou a profecia de Ageu?";"No primeiro ano";"No quinto ano";"No vigésimo ano";"No segundo ano";"3";"";"";"";"";"";"rascunho (IA)"
"73016";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 1:1";"Em que mês e dia começou a primeira mensagem de Ageu?";"No sexto mês, no primeiro dia";"No sétimo mês, no décimo dia";"No primeiro mês, no décimo quinto dia";"No nono mês, no primeiro dia";"0";"";"";"";"";"";"rascunho (IA)"
"73017";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 1:4";"Segundo Ageu 1:4, o povo habitava em que tipo de casas, enquanto o templo ficava deserto?";"Casas dos sacerdotes";"Casas estucadas";"Casas de pedra";"Casas alugadas";"1";"";"";"";"";"";"rascunho (IA)"
"73018";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 1:6";"Segundo Ageu 1:6, o que acontecia quando o povo comia e bebia?";"Adoeciam";"Repartiam com os pobres";"Não se fartavam nem se saciavam";"Ficavam sempre satisfeitos";"2";"";"";"";"";"";"rascunho (IA)"
"73019";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 1:9-11";"Por que Deus fez vir a seca sobre a terra, segundo Ageu 1:9-11?";"Por causa da idolatria dos reis";"Por causa da guerra com Edom";"Por causa do rompimento do sábado";"Por causa da Casa do Senhor, que estava deserta";"3";"";"";"";"";"";"rascunho (IA)"
"73020";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 1:1";"Quem eram os pais de Zorobabel e de Josué, segundo Ageu 1:1?";"Sealtiel e Jozadaque";"Sealtiel e Sadoque";"Jozadaque e Sealtiel, na ordem inversa";"Não são citados pais no texto";"0";"";"";"";"";"";"rascunho (IA)"
"73021";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 1:15";"O que aconteceu no dia vinte e quatro do sexto mês, segundo Ageu 1:15?";"Ageu deixou de profetizar";"O povo veio e trabalhou na Casa do Senhor";"O templo ficou pronto";"Zorobabel morreu";"1";"";"";"";"";"";"rascunho (IA)"
"73022";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 2:3";"Em Ageu 2:3, que comparação o profeta pede ao povo que faça sobre o templo?";"Comparar Jerusalém com a Babilônia";"Comparar os sacerdotes antigos com os atuais";"Comparar a glória atual com a primeira glória da casa";"Comparar o templo com o palácio do rei";"2";"";"";"";"";"";"rascunho (IA)"
"73023";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 2:5";"Em Ageu 2:5, a que aliança antiga Deus faz referência para encorajar o povo?";"À aliança com Davi";"À aliança com Noé";"À aliança do arco-íris";"À palavra concertada quando saíram do Egito";"3";"";"";"";"";"";"rascunho (IA)"
"73024";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 2:6-7";"Segundo Ageu 2:6-7, o que Deus promete fazer tremer?";"Os céus, a terra, o mar e a terra seca";"Somente o templo";"Somente os montes de Judá";"Somente o palácio do rei";"0";"";"";"";"";"";"rascunho (IA)"
"73025";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 2:8";"Em Ageu 2:8, a quem pertencem a prata e o ouro, segundo a declaração do Senhor?";"Ao povo de Judá";"Ao Senhor";"Ao rei Dario";"Aos sacerdotes";"1";"";"";"";"";"";"rascunho (IA)"
"73026";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 2:12";"Que pergunta Ageu faz aos sacerdotes sobre carne santa tocando outros alimentos?";"Se isso deveria ser queimado";"Se isso seria oferecido no altar";"Se isso os tornaria santificados";"Se isso seria pecado grave";"2";"";"";"";"";"";"rascunho (IA)"
"73027";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 2:13";"Segundo os sacerdotes, em Ageu 2:13, o que acontece quando algo impuro toca em alimentos?";"Nada acontece";"O alimento se torna santo";"O sacerdote deve jejuar";"O alimento fica imundo";"3";"";"";"";"";"";"rascunho (IA)"
"73028";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 2:19";"Em Ageu 2:19, que árvores frutíferas ainda não tinham dado os seus frutos?";"Videira, figueira, romeira e oliveira";"Palmeira, cedro e sicômoro";"Amendoeira e nogueira";"Videira e trigo";"0";"";"";"";"";"";"rascunho (IA)"
"73029";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"2";"Ageu";"AT";"";"";"Ag 2:23";"Em Ageu 2:23, o que Deus diz que fará com Zorobabel, por tê-lo escolhido?";"Fará dele general do exército";"Fará dele como um anel de selar";"Fará dele rei de Judá";"Fará dele sumo sacerdote";"1";"";"";"";"";"";"rascunho (IA)"
"73030";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 1:1";"Quantas mensagens datadas distintas compõem o livro de Ageu?";"Seis";"Uma";"Quatro";"Duas";"2";"";"";"";"";"";"rascunho (IA)"
"73031";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 1:9";"Em Ageu 1:9, o que o Senhor fez ao pouco que o povo trouxe para casa?";"Multiplicou-o";"Abençoou-o";"Guardou-o no templo";"Assoprou nele";"3";"";"";"";"";"";"rascunho (IA)"
"73032";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 1:10-11";"Segundo Ageu 1:10-11, além da terra, sobre quais outros alvos a seca recaiu?";"Montes, trigo, mosto, azeite, homens, animais e o trabalho das mãos";"Somente sobre os animais";"Somente sobre os sacerdotes";"Somente sobre o rei Dario";"0";"";"";"";"";"";"rascunho (IA)"
"73033";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 1:13";"Em Ageu 1:13, com que título Ageu é chamado ao entregar a mensagem Eu sou convosco?";"O escriba real";"O embaixador do Senhor";"O sumo sacerdote";"O príncipe de Judá";"1";"";"";"";"";"";"rascunho (IA)"
"73034";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 1:14";"Segundo Ageu 1:14, o que o Senhor fez com o espírito de Zorobabel, Josué e do povo?";"Escondeu o espírito deles";"Provou o espírito deles";"Levantou o espírito deles";"Endureceu o espírito deles";"2";"";"";"";"";"";"rascunho (IA)"
"73035";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 2:2";"Em Ageu 2:2, além de Zorobabel e Josué, a quem mais a segunda mensagem foi dirigida?";"Aos sacerdotes estrangeiros";"Ao exército persa";"Aos profetas vizinhos";"Ao resto do povo";"3";"";"";"";"";"";"rascunho (IA)"
"73036";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 2:5";"Segundo Ageu 2:5, o que Deus diz que habitava no meio do povo, sem que devessem temer?";"O seu Espírito";"O seu anjo";"A sua glória visível";"A sua lei escrita";"0";"";"";"";"";"";"rascunho (IA)"
"73037";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 2:7";"Em Ageu 2:7, que título é dado à figura que viria e encheria a casa de glória?";"O Filho do Homem";"O Desejado de todas as nações";"O Ungido de Israel";"O Servo Sofredor";"1";"";"";"";"";"";"rascunho (IA)"
"73038";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 2:9";"Segundo Ageu 2:9, além da glória maior, o que mais Deus promete dar naquele lugar?";"A vitória militar";"A sabedoria";"A paz";"A prosperidade";"2";"";"";"";"";"";"rascunho (IA)"
"73039";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 2:16";"Em Ageu 2:16, quanto se esperava tirar de um monte de grãos e quanto realmente havia?";"Esperavam dez medidas, havia vinte";"Esperavam cem medidas, havia cinquenta";"Esperavam trinta medidas, havia quinze";"Esperavam vinte medidas, havia dez";"3";"";"";"";"";"";"rascunho (IA)"
"73040";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 2:17";"Segundo Ageu 2:17, com que três pragas Deus feriu o trabalho das mãos do povo?";"Queimadura, ferrugem e saraiva";"Gafanhoto, seca e fome";"Pestilência, guerra e cativeiro";"Granizo, trevas e gafanhoto";"0";"";"";"";"";"";"rascunho (IA)"
"73041";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 2:19";"Em Ageu 2:19, apesar da escassez relatada, o que Deus promete a partir daquele dia?";"Que destruiria o templo";"Que os abençoaria";"Que os castigaria de novo";"Que enviaria outro profeta";"1";"";"";"";"";"";"rascunho (IA)"
"73042";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 2:21-22";"Segundo Ageu 2:21-22, o que Deus promete fazer ao trono e à força dos reinos das nações?";"Dividir o trono entre os reinos";"Entregar o trono a Zorobabel";"Derribar o trono e destruir a força dos reinos";"Fortalecer o trono e a força dos reinos";"2";"";"";"";"";"";"rascunho (IA)"
"73043";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 2:22";"Em Ageu 2:22, como os cavaleiros inimigos cairiam, segundo a profecia?";"Pela fome";"Por doença";"Afogados no mar";"Cada um pela espada do seu irmão";"3";"";"";"";"";"";"rascunho (IA)"
"73044";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"3";"Ageu";"AT";"";"";"Ag 1:2";"Em Ageu 1:2, com que título o Senhor se apresenta ao citar o que o povo dizia?";"Senhor dos Exércitos";"Senhor Deus de Israel";"Santo de Israel";"Rei dos reis";"0";"";"";"";"";"";"rascunho (IA)"
"73045";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 1:4";"Segundo Ageu 1:4, qual é a pergunta retórica completa do Senhor sobre as casas do povo?";"É para vós tempo de festas, e o templo está fechado?";"É para vós tempo de habitardes em casas estucadas, e esta casa há de ficar deserta?";"É para vós tempo de descansar, enquanto o templo é erguido?";"É para vós tempo de guerra, e a casa está em paz?";"1";"";"";"";"";"";"rascunho (IA)"
"73046";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 1:6";"Em Ageu 1:6, além do saquitel furado, que outras três privações são listadas na mesma frase?";"Orar sem ser ouvido, jejuar sem proveito, ofertar sem aceitação";"Semear sem regar, colher sem armazenar, vender sem lucrar";"Comer sem fartar-se, beber sem saciar-se, vestir-se sem aquecer-se";"Plantar sem colher, casar sem gerar filhos, construir sem habitar";"2";"";"";"";"";"";"rascunho (IA)"
"73047";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 1:9";"Segundo Ageu 1:9, que pergunta retórica Deus faz sobre a razão da escassez, respondendo em seguida?";"Até quando?";"Quem fez isso?";"Onde estão vocês?";"Por quê?";"3";"";"";"";"";"";"rascunho (IA)"
"73048";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 1:9";"Em Ageu 1:9, qual é a razão dada pelo próprio Senhor para a escassez do povo?";"Por causa da sua casa, que está deserta, enquanto cada um corre à sua própria casa";"Por causa da idolatria generalizada";"Por causa do rompimento do sábado";"Por causa da aliança quebrada com os sacerdotes";"0";"";"";"";"";"";"rascunho (IA)"
"73049";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 1:12";"Segundo Ageu 1:12, quem exatamente obedeceu à voz do Senhor, além de Zorobabel e Josué?";"Somente as famílias sacerdotais";"Todo o resto do povo";"Somente os levitas";"Somente os anciãos";"1";"";"";"";"";"";"rascunho (IA)"
"73050";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 2:3";"Em Ageu 2:3, quais três perguntas o profeta faz sobre a memória do templo anterior?";"Onde estava o povo, por que fugiram, e quando voltarão?";"Quantos anos se passaram, quantos sacerdotes restaram, e quanto custará reconstruir?";"Quem viu a primeira glória, como a veem agora, e não é como nada comparada àquela?";"Quem construiu o templo, quando foi destruído, e quem o reconstrói agora?";"2";"";"";"";"";"";"rascunho (IA)"
"73051";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 2:4";"Segundo Ageu 2:4, em que ordem exata o Senhor exorta Zorobabel, Josué e o povo a se esforçarem?";"O povo, depois Josué, depois Zorobabel";"Josué, depois Zorobabel, depois os sacerdotes";"Todos ao mesmo tempo, sem ordem específica";"Zorobabel, depois Josué, depois todo o povo da terra";"3";"";"";"";"";"";"rascunho (IA)"
"73052";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 2:12";"Em Ageu 2:12, qual é exatamente o objeto que, tocando outros alimentos, é perguntado se os santificaria?";"Carne santa levada na aba da veste";"Água da purificação levada num vaso";"Incenso queimado no altar";"Pão da proposição levado ao templo";"0";"";"";"";"";"";"rascunho (IA)"
"73053";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 2:13";"Segundo Ageu 2:13, qual é a segunda pergunta feita aos sacerdotes, agora sobre impureza?";"Se um leproso pode tocar no altar";"Se alguém impuro pelo contato com um corpo morto torna imundo o que toca";"Se alguém que jejua pode entrar no templo";"Se um estrangeiro pode oferecer sacrifício";"1";"";"";"";"";"";"rascunho (IA)"
"73054";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 2:14";"Em Ageu 2:14, com que palavras Ageu aplica a resposta dos sacerdotes ao povo?";"Assim serão julgados os gentios";"Assim é a lei para todo Israel";"Assim é este povo, e assim é esta nação diante do meu rosto";"Assim são todos os pecadores da terra";"2";"";"";"";"";"";"rascunho (IA)"
"73055";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 2:16";"Segundo Ageu 2:16, no lagar do vinho, quanto se esperava tirar e quanto realmente havia?";"Esperavam tirar cem medidas, havia somente cinquenta";"Esperavam tirar vinte medidas, havia somente cinco";"Esperavam tirar trinta medidas, havia somente dez";"Esperavam tirar cinquenta medidas, havia somente vinte";"3";"";"";"";"";"";"rascunho (IA)"
"73056";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 2:18";"Em Ageu 2:18, a partir de que evento específico o povo deve considerar os dias seguintes?";"Desde o dia em que se fundou o templo do Senhor";"Desde o dia em que Ageu nasceu";"Desde o dia em que Dario assumiu o trono";"Desde o dia da primeira colheita";"0";"";"";"";"";"";"rascunho (IA)"
"73057";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 2:19";"Segundo Ageu 2:19, que pergunta específica sobre o celeiro Deus faz ao povo?";"Quanto custa encher o celeiro?";"Há ainda semente no celeiro?";"Há ainda espaço no celeiro?";"Quem guarda as chaves do celeiro?";"1";"";"";"";"";"";"rascunho (IA)"
"73058";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 2:22";"Em Ageu 2:22, o que acontece ao carro e aos que nele se assentam, na profecia contra os reinos?";"São poupados";"São capturados vivos";"São destruídos";"São exaltados";"2";"";"";"";"";"";"rascunho (IA)"
"73059";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"4";"Ageu";"AT";"";"";"Ag 2:23";"Segundo Ageu 2:23, com que três expressões o Senhor descreve sua escolha de Zorobabel?";"Rei ungido, coroa de glória, porque te ungi";"Sacerdote eterno, vaso escolhido, porque te consagrei";"Filho amado, herdeiro do trono, porque te gerei";"Servo meu, anel de selar, porque te escolhi";"3";"";"";"";"";"";"rascunho (IA)"
"73060";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 1:1";"Em Ageu 1:1, quais são os dois destinatários nomeados da primeira mensagem, com título e genealogia?";"Zorobabel, filho de Sealtiel, príncipe de Judá, e Josué, filho de Jozadaque, sumo sacerdote";"Zorobabel, filho de Josué, rei de Judá, e Jozadaque, filho de Sealtiel, escriba";"Sealtiel, filho de Zorobabel, príncipe de Judá, e Josadaque, sumo sacerdote";"Josué, filho de Zorobabel, príncipe de Judá, e Sealtiel, sumo sacerdote";"0";"";"";"";"";"";"rascunho (IA)"
"73061";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 1:5,7";"Segundo Ageu 1:5 e 1:7, que frase idêntica é repetida duas vezes no capítulo 1 como refrão?";"Buscai primeiro o meu reino";"Aplicai o vosso coração aos vossos caminhos";"Considerai os vossos caminhos";"Voltai-vos para mim, diz o Senhor";"1";"";"";"";"";"";"rascunho (IA)"
"73062";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 1:8";"Em Ageu 1:8, além de edificar a casa, quais são as duas consequências prometidas por Deus, em ordem?";"Serei exaltado, e vós sereis exaltados";"Vos perdoarei, e vos restaurarei";"Dela me agradarei, e eu serei glorificado";"Sereis abençoados, e vivereis em paz";"2";"";"";"";"";"";"rascunho (IA)"
"73063";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 1:15";"Segundo Ageu 1:15, qual é a data exata do início da retomada da obra do templo?";"Primeiro dia do sétimo mês, terceiro ano do rei Dario";"Décimo dia do quinto mês, primeiro ano do rei Dario";"Vigésimo primeiro dia do nono mês, segundo ano do rei Dario";"Vigésimo quarto dia do sexto mês, segundo ano do rei Dario";"3";"";"";"";"";"";"rascunho (IA)"
"73064";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 2:1";"Em Ageu 2:1, qual é a data exata da segunda mensagem do profeta?";"Sétimo mês, vigésimo primeiro dia";"Sexto mês, primeiro dia";"Nono mês, vigésimo quarto dia";"Oitavo mês, décimo dia";"0";"";"";"";"";"";"rascunho (IA)"
"73065";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 2:5";"Segundo Ageu 2:5, a que evento específico da história de Israel o concerto mencionado se refere?";"Ao retorno do exílio babilônico";"À saída do Egito";"À entrada na terra prometida";"À construção do primeiro templo por Salomão";"1";"";"";"";"";"";"rascunho (IA)"
"73066";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 2:6";"Em Ageu 2:6, que expressão temporal introduz a promessa de abalar os céus e a terra?";"Depois de setenta anos";"No ano do jubileu";"Ainda uma vez, daqui a pouco";"No último dia dos tempos";"2";"";"";"";"";"";"rascunho (IA)"
"73067";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 2:10";"Segundo Ageu 2:10, qual é a data exata da terceira mensagem do profeta?";"Primeiro dia do mês sétimo, terceiro ano de Dario";"Décimo quinto dia do mês primeiro, segundo ano de Dario";"Vigésimo primeiro dia do mês nono, primeiro ano de Dario";"Vigésimo quarto dia do mês nono, segundo ano de Dario";"3";"";"";"";"";"";"rascunho (IA)"
"73068";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 2:12-13";"Em Ageu 2:12-13, qual foi a resposta dos sacerdotes às duas perguntas de Ageu sobre pureza ritual?";"Não à primeira pergunta, e ficará imunda à segunda";"Sim às duas perguntas";"Não às duas perguntas";"Sim à primeira, e não à segunda";"0";"";"";"";"";"";"rascunho (IA)"
"73069";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 2:15";"Segundo Ageu 2:15, que obra específica ainda não havia começado quando o povo vivia em escassez?";"Reunir os utensílios do templo";"Pôr pedra sobre pedra no templo do Senhor";"Reconstruir os muros da cidade";"Restaurar o altar de bronze";"1";"";"";"";"";"";"rascunho (IA)"
"73070";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 2:17";"Em Ageu 2:17, qual é a conclusão de Deus, apesar de ter ferido o povo com pragas?";"Somente os sacerdotes se voltaram para mim";"O povo pediu um novo profeta";"Não houve entre eles quem voltasse para mim";"Todos se arrependeram imediatamente";"2";"";"";"";"";"";"rascunho (IA)"
"73071";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 2:18";"Segundo Ageu 2:18, que data é usada como marco, ligada à fundação do templo?";"O primeiro dia do mês sexto";"O décimo dia do mês sétimo";"O trigésimo dia do mês décimo";"O vigésimo quarto dia do mês nono";"3";"";"";"";"";"";"rascunho (IA)"
"73072";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 2:20";"Em Ageu 2:20, quando exatamente veio a quarta mensagem a Ageu, em relação à terceira?";"No mesmo dia, a segunda vez naquele dia";"Um mês depois";"Um ano depois";"No dia seguinte";"0";"";"";"";"";"";"rascunho (IA)"
"73073";"AGEU_COMPLETO";"2026-09-01";"IA (Claude)";"5";"Ageu";"AT";"";"";"Ag 2:21";"Segundo Ageu 2:21, a quem exclusivamente é dirigida a quarta mensagem, sem menção a Josué?";"Aos sacerdotes e levitas";"A Zorobabel, príncipe de Judá";"A Josué, sumo sacerdote";"A todo o povo da terra";"1";"";"";"";"";"";"rascunho (IA)"
