"id";"lote";"data_lote";"fonte";"nivel";"livro_biblico";"testamento";"categoria_ebd";"ebd_versao";"referencia";"pergunta_pt";"alternativa_pt_a";"alternativa_pt_b";"alternativa_pt_c";"alternativa_pt_d";"resposta_correta";"pergunta_en";"alternativa_en_a";"alternativa_en_b";"alternativa_en_c";"alternativa_en_d";"status_revisao"
"53010";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"1";"Daniel";"AT";"";"";"Dn 5:5";"O que apareceu, escrevendo na parede do palácio, durante o banquete de Belsazar?";"Uma sombra gigante";"Um raio de luz";"Dedos de uma mão de homem";"Uma águia voando";"2";"";"";"";"";"";"rascunho (IA)"
"53011";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"1";"Daniel";"AT";"";"";"Dn 5:30";"O que aconteceu a Belsazar na mesma noite em que Daniel interpretou a escritura?";"Fugiu para o Egito";"Se converteu ao Deus de Daniel";"Coroou Daniel como novo rei";"Foi morto";"3";"";"";"";"";"";"rascunho (IA)"
"53012";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"1";"Daniel";"AT";"";"";"Dn 6:7";"Qual edito os príncipes e presidentes convenceram o rei Dario a assinar, contra Daniel?";"Que por 30 dias ninguém poderia orar a nenhum deus ou homem, só ao rei";"Que todos deveriam se curvar diante de uma estátua";"Que Daniel deveria ser expulso do reino";"Que ninguém poderia mais orar ao Deus de Daniel";"0";"";"";"";"";"";"rascunho (IA)"
"53013";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"1";"Daniel";"AT";"";"";"Dn 6:10";"O que Daniel continuou fazendo, mesmo sabendo do novo edito do rei?";"Jejuar por quarenta dias";"Orar três vezes ao dia, voltado para Jerusalém";"Interpretar sonhos em segredo";"Fugir da Babilônia";"1";"";"";"";"";"";"rascunho (IA)"
"53014";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"1";"Daniel";"AT";"";"";"Dn 6:16";"Onde Daniel foi lançado, por causa de sua desobediência ao edito do rei?";"No forno de fogo ardente";"No rio Hidéquel";"Na cova dos leões";"Numa prisão subterrânea";"2";"";"";"";"";"";"rascunho (IA)"
"53015";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"1";"Daniel";"AT";"";"";"Dn 6:22";"Por que os leões não fizeram mal a Daniel, segundo suas próprias palavras ao rei?";"Porque os leões estavam bem alimentados";"Porque Daniel os acalmou com uma canção";"Porque o rei ordenou que fossem amansados antes";"Porque Deus enviou o seu anjo e fechou a boca dos leões";"3";"";"";"";"";"";"rascunho (IA)"
"53016";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"1";"Daniel";"AT";"";"";"Dn 7:13-14";"O que Daniel viu vindo nas nuvens do céu, em sua visão noturna, no capítulo 7?";"Um como o filho do homem";"Um exército de anjos armados";"Uma nova Jerusalém descendo";"Um livro selado com sete selos";"0";"";"";"";"";"";"rascunho (IA)"
"53017";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"1";"Daniel";"AT";"";"";"Dn 9:2";"Ao ler os livros do profeta Jeremias, quantos anos Daniel entendeu que duraria a desolação de Jerusalém?";"Quarenta anos";"Setenta anos";"Cem anos";"Vinte e cinco anos";"1";"";"";"";"";"";"rascunho (IA)"
"53018";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"1";"Daniel";"AT";"";"";"Dn 10:5";"Como era a aparência do homem que Daniel viu junto ao rio Hidéquel, no capítulo 10?";"Vestido de peles, com uma coroa de espinhos";"Vestido de púrpura, com uma espada na mão";"Vestido de linho, com os lombos cingidos de ouro fino";"Vestido de branco, sem nenhum detalhe adicional";"2";"";"";"";"";"";"rascunho (IA)"
"53019";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"1";"Daniel";"AT";"";"";"Dn 12:2";"O que Daniel 12:2 profetiza sobre os que dormem no pó da terra?";"Que permanecerão esquecidos para sempre";"Que se tornarão pó novamente";"Que só os reis ressuscitarão";"Que muitos deles ressuscitarão, uns para a vida e outros para vergonha";"3";"";"";"";"";"";"rascunho (IA)"
"53020";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 1:12";"O que Daniel pediu ao despenseiro para testar por dez dias, em vez do manjar do rei?";"Legumes para comer e água para beber";"Pão e mel";"Frutas e leite";"Carne assada sem tempero";"0";"";"";"";"";"";"rascunho (IA)"
"53021";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 1:20";"Comparados aos magos e astrólogos do reino, como o rei avaliou os quatro jovens hebreus?";"Um pouco melhores, mas sem grande diferença";"Dez vezes mais doutos do que todos eles";"Inferiores em conhecimento, mas superiores em caráter";"Iguais em tudo, sem nenhuma distinção";"1";"";"";"";"";"";"rascunho (IA)"
"53022";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 2:2";"Diante da exigência do rei, o que os caldeus disseram ser impossível fazer?";"Interpretar qualquer sonho, mesmo conhecendo seu conteúdo";"Comparecer diante do rei sem convite";"Declarar o sonho do rei sem que ele o contasse primeiro";"Usar vestes de púrpura no palácio";"2";"";"";"";"";"";"rascunho (IA)"
"53023";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 2:20-21";"No louvor de Daniel após receber a revelação, o que ele diz que Deus faz com os tempos e os reis?";"Cria novos calendários para cada nação";"Escolhe reis apenas entre os sábios";"Nunca interfere no governo dos homens";"Muda os tempos e as horas, remove reis e estabelece reis";"3";"";"";"";"";"";"rascunho (IA)"
"53024";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 2:38-39";"Segundo a interpretação de Daniel, o que a cabeça de ouro da estátua representava?";"O próprio Nabucodonosor e seu reino";"Um reino ainda por vir, mais forte que o dele";"O povo de Israel restaurado";"O primeiro rei da Grécia";"0";"";"";"";"";"";"rascunho (IA)"
"53025";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 2:44";"O que Deus levantaria nos dias desses reis, segundo a interpretação de Daniel?";"Um novo templo em Jerusalém";"Um reino que nunca seria destruído";"Uma aliança entre todas as nações";"Um novo profeta maior que todos";"1";"";"";"";"";"";"rascunho (IA)"
"53026";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 3:5";"Ao som de quais instrumentos o povo deveria se prostrar diante da estátua de ouro?";"Apenas trombetas e tambores";"Apenas o som de sinos do templo";"Buzina, pífaro, harpa, sambuca, saltério e gaita de foles";"Apenas vozes cantando em coro";"2";"";"";"";"";"";"rascunho (IA)"
"53027";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 3:19";"Quantas vezes mais quente que o normal Nabucodonosor mandou aquecer o forno?";"Três vezes mais";"Dez vezes mais";"Duas vezes mais";"Sete vezes mais";"3";"";"";"";"";"";"rascunho (IA)"
"53028";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 3:27";"O que os sátrapas e presidentes constataram sobre os três hebreus, ao saírem do forno?";"Que nem um cabelo se queimara, nem cheiro de fogo passara sobre eles";"Que apenas suas roupas haviam se queimado levemente";"Que ficaram levemente feridos, mas vivos";"Que perderam a voz por causa da fumaça";"0";"";"";"";"";"";"rascunho (IA)"
"53029";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 4:16";"O que aconteceria ao coração do rei, segundo o sonho da árvore, por sete tempos?";"Seria fortalecido além de todos os outros reis";"Seria mudado, para que não fosse mais coração de homem";"Seria purificado de todo pecado";"Permaneceria exatamente como antes";"1";"";"";"";"";"";"rascunho (IA)"
"53030";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 4:27";"Que conselho Daniel deu a Nabucodonosor, depois de interpretar o sonho da árvore?";"Que construísse um templo maior que o de Jerusalém";"Que abdicasse do trono imediatamente";"Que desfizesse seus pecados pela justiça e usasse misericórdia com os pobres";"Que declarasse guerra aos medos e persas";"2";"";"";"";"";"";"rascunho (IA)"
"53031";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 5:2";"O que Belsazar mandou trazer para o banquete, tirado do templo de Jerusalém?";"As tábuas da lei de Moisés";"O véu do templo de Salomão";"A arca da aliança";"Os utensílios de ouro e prata trazidos por Nabucodonosor";"3";"";"";"";"";"";"rascunho (IA)"
"53032";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 5:11";"Quem lembrou o rei Belsazar de que havia um homem no reino com o espírito dos deuses santos?";"A rainha";"Um dos sábios sobreviventes";"Um sacerdote judeu";"O capitão da guarda";"0";"";"";"";"";"";"rascunho (IA)"
"53033";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 5:27";"Na interpretação da escritura na parede, o que a palavra Tequel significava?";"Que o reino seria dividido entre os medos e persas";"Que o rei foi pesado na balança e achado em falta";"Que Deus contou os dias do reino e os terminou";"Que o rei seria perdoado por sua humildade";"1";"";"";"";"";"";"rascunho (IA)"
"53034";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 6:4";"Por que os príncipes e presidentes não conseguiam achar nenhuma culpa em Daniel?";"Porque ele tinha grande poder militar";"Porque o rei o protegia abertamente";"Porque ele era fiel, e não havia nele vício nem culpa";"Porque ele evitava todo contato com os outros líderes";"2";"";"";"";"";"";"rascunho (IA)"
"53035";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 6:24";"O que aconteceu aos homens que acusaram Daniel, depois que ele foi tirado da cova dos leões?";"Foram apenas expulsos do reino";"Foram perdoados por ordem do rei";"Foram condenados a trabalhos forçados";"Foram lançados na cova com seus filhos e mulheres, e os leões os despedaçaram";"3";"";"";"";"";"";"rascunho (IA)"
"53036";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 7:9";"Como Daniel descreve o ancião de dias, sentado em seu trono, no capítulo 7?";"Vestes brancas como a neve, e cabelo como lã limpa";"Vestes de púrpura, com uma coroa de ouro";"Armadura reluzente, com espada em punho";"Manto negro, envolto em nuvens escuras";"0";"";"";"";"";"";"rascunho (IA)"
"53037";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 9:24";"Segundo a visão das setenta semanas, o que Deus determinou fazer por meio delas?";"Reconstruir apenas os muros de Jerusalém";"Extinguir a transgressão e trazer a justiça eterna";"Coroar um novo rei sobre Israel";"Restaurar apenas o sacerdócio levítico";"1";"";"";"";"";"";"rascunho (IA)"
"53038";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 10:12";"O que o anjo disse a Daniel sobre o motivo de sua vinda, no capítulo 10?";"Que veio anunciar a queda imediata da Babilônia";"Que veio buscar Daniel para o levar ao céu";"Que veio por causa das palavras de Daniel, ouvidas desde o primeiro dia";"Que veio pedir a Daniel um novo jejum";"2";"";"";"";"";"";"rascunho (IA)"
"53039";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"2";"Daniel";"AT";"";"";"Dn 12:3";"Como Daniel 12:3 descreve os sábios que ensinam a justiça a muitos?";"Se tornarão reis sobre as nações";"Serão esquecidos após a morte";"Perderão toda a sua sabedoria com o tempo";"Refulgirão como as estrelas, para sempre";"3";"";"";"";"";"";"rascunho (IA)"
"53040";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 1:7";"Que nome babilônico foi dado a Daniel pelo chefe dos eunucos?";"Beltessazar";"Sadraque";"Mesaque";"Abede-Nego";"0";"";"";"";"";"";"rascunho (IA)"
"53041";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 2:5-6";"O que Nabucodonosor prometeu aos sábios se eles declarassem o sonho e sua interpretação?";"A metade do seu reino";"Presentes, dádivas e grande honra";"A liberdade de todos os cativos";"Um lugar permanente no conselho real";"1";"";"";"";"";"";"rascunho (IA)"
"53042";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 2:12-13";"O que o rei ordenou fazer com todos os sábios da Babilônia, ao se enfurecer?";"Que fossem expulsos do reino";"Que perdessem seus bens";"Que fossem mortos";"Que fossem escravizados";"2";"";"";"";"";"";"rascunho (IA)"
"53043";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 2:18";"O que Daniel pediu a Hananias, Misael e Azarias que fizessem, diante do decreto de morte?";"Que fugissem juntos da Babilônia";"Que se escondessem no palácio";"Que confrontassem o rei diretamente";"Que pedissem misericórdia ao Deus dos céus sobre o segredo";"3";"";"";"";"";"";"rascunho (IA)"
"53044";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 2:48";"O que o rei fez com Daniel, depois de reconhecer a interpretação do sonho?";"Engrandeceu-o e o pôs por governador de toda a província da Babilônia";"Devolveu-o à condição de cativo comum";"Exilou-o para outra província";"Pediu que ele se tornasse sacerdote de seus deuses";"0";"";"";"";"";"";"rascunho (IA)"
"53045";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 3:12";"Do que os caldeus acusaram Sadraque, Mesaque e Abede-Nego diante do rei?";"De planejarem uma rebelião armada";"De não servirem aos deuses do rei nem adorarem a estátua de ouro";"De roubarem o tesouro real";"De insultarem publicamente o rei";"1";"";"";"";"";"";"rascunho (IA)"
"53046";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 3:21";"Com que roupas os três hebreus foram lançados dentro do forno de fogo ardente?";"Completamente sem roupas";"Apenas com túnicas simples de linho";"Com suas capas, calções, chapéus e vestes";"Com armaduras de guerra";"2";"";"";"";"";"";"rascunho (IA)"
"53047";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 3:28";"O que Nabucodonosor reconheceu sobre Sadraque, Mesaque e Abede-Nego, depois do milagre?";"Que foram protegidos por magia babilônica";"Que tiveram sorte, mas nada mais";"Que enganaram o rei com um truque";"Que confiaram em Deus e preferiram entregar seus corpos a adorar outro deus";"3";"";"";"";"";"";"rascunho (IA)"
"53048";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 4:10-12";"Como Daniel 4 descreve a árvore vista em sonho por Nabucodonosor, antes de ser cortada?";"Grande, com folhagem formosa e fruto abundante, dando sombra e sustento a todos";"Pequena, mas com raízes profundas";"Seca e sem frutos, mas ainda de pé";"Cercada por outras árvores maiores";"0";"";"";"";"";"";"rascunho (IA)"
"53049";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 4:15";"O que deveria ser feito com o tronco da árvore, segundo a ordem do vigia que desceu do céu?";"Totalmente arrancado e queimado";"Deixado na terra, preso com cadeias de ferro e de bronze";"Replantado em outro lugar";"Coberto com terra e esquecido";"1";"";"";"";"";"";"rascunho (IA)"
"53050";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 4:30";"O que Nabucodonosor disse sobre a Babilônia, andando sobre o palácio real, pouco antes de sua queda?";"Que pretendia destruí-la e construir outra cidade";"Que a entregaria ao povo de Israel";"Que a construíra com a força do seu próprio poder, para sua glória";"Que já não tinha mais orgulho dela";"2";"";"";"";"";"";"rascunho (IA)"
"53051";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 4:34-35";"O que Nabucodonosor fez ao recuperar o entendimento, ao fim dos sete tempos?";"Declarou guerra contra os reinos vizinhos";"Construiu um templo para o Deus de Daniel";"Renunciou ao trono em favor de Daniel";"Bendisse, louvou e glorificou o Altíssimo";"3";"";"";"";"";"";"rascunho (IA)"
"53052";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 5:4";"O que o rei Belsazar e seus convidados fizeram, além de beber vinho nos utensílios do templo?";"Deram louvores aos deuses de ouro, prata, cobre, ferro, madeira e pedra";"Ofereceram sacrifícios de animais no palácio";"Queimaram incenso diante da estátua de Nabucodonosor";"Cantaram hinos em honra ao Deus de Israel";"0";"";"";"";"";"";"rascunho (IA)"
"53053";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 5:17";"Como Daniel respondeu à oferta de recompensas de Belsazar, antes de interpretar a escritura?";"Aceitou de imediato todas as recompensas oferecidas";"Disse que as dádivas ficassem com o rei, mas leria a escritura mesmo assim";"Pediu a libertação do povo judeu em troca";"Recusou-se a interpretar sem uma recompensa maior";"1";"";"";"";"";"";"rascunho (IA)"
"53054";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 6:8";"Por que o edito assinado por Dario não podia ser mudado, segundo os príncipes?";"Porque o próprio Dario jurou por seus deuses";"Porque fora aprovado por toda a população";"Porque era conforme a lei dos medos e dos persas, que não se pode revogar";"Porque estava escrito em tábuas de pedra sagradas";"2";"";"";"";"";"";"rascunho (IA)"
"53055";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 6:14";"Como o rei Dario reagiu ao saber que Daniel seria lançado na cova dos leões?";"Ficou indiferente, pois a lei já estava decidida";"Comemorou, pois queria se livrar de Daniel";"Ordenou a execução imediata dos acusadores";"Ficou muito penalizado e tentou salvá-lo até o pôr do sol";"3";"";"";"";"";"";"rascunho (IA)"
"53056";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 7:4-6";"Na visão dos quatro animais, o que aconteceu ao primeiro deles, semelhante a um leão?";"Suas asas foram arrancadas, e foi posto em pé como um homem";"Foi devorado pelo segundo animal";"Recebeu quatro cabeças e domínio";"Foi imediatamente morto e queimado";"0";"";"";"";"";"";"rascunho (IA)"
"53057";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 8:20-21";"Na interpretação da visão de Daniel 8, o que o carneiro e o bode representavam?";"Os reis de Israel e de Judá";"Os reis da Média e Pérsia, e o rei da Grécia";"Os impérios da Babilônia e do Egito";"Os reinos do Norte e do Sul de Israel";"1";"";"";"";"";"";"rascunho (IA)"
"53058";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 9:4-5";"Como Daniel inicia sua oração de confissão, no capítulo 9?";"Pedindo apenas a libertação imediata do povo";"Culpando os reis estrangeiros pelos pecados de Israel";"Reconhecendo que o povo pecou, cometeu iniquidade e foi rebelde";"Pedindo que Deus destruísse os inimigos de Israel";"2";"";"";"";"";"";"rascunho (IA)"
"53059";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"3";"Daniel";"AT";"";"";"Dn 10:2-3";"Por quanto tempo Daniel esteve em jejum parcial, no início do capítulo 10?";"Quarenta dias";"Setenta dias";"Sete dias";"Três semanas completas";"3";"";"";"";"";"";"rascunho (IA)"
"53060";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"4";"Daniel";"AT";"";"";"Dn 1:3-4";"Que tipo de jovens Aspenaz deveria trazer ao palácio, segundo a ordem do rei em Daniel 1?";"Sem defeito algum, formosos, instruídos em sabedoria e entendidos no conhecimento";"Apenas os mais fortes fisicamente, sem exigência de estudo";"Apenas os de linhagem sacerdotal, sem outra condição";"Qualquer jovem disposto a servir no palácio";"0";"";"";"";"";"";"rascunho (IA)"
"53061";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"4";"Daniel";"AT";"";"";"Dn 2:9";"Por que o rei suspeitava que os caldeus estavam apenas tentando ganhar tempo?";"Porque eles já haviam errado outras interpretações antes";"Porque perceberam que o sonho realmente lhe havia escapado da memória";"Porque recusaram abertamente responder ao rei";"Porque pediram um prazo maior do que o permitido";"1";"";"";"";"";"";"rascunho (IA)"
"53062";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"4";"Daniel";"AT";"";"";"Dn 2:41-43";"Como Daniel descreve a natureza do quarto reino, misturado com barro e ferro?";"Totalmente forte, sem nenhuma fraqueza";"Totalmente frágil, destinado a cair rapidamente";"Parte forte e parte frágil, sem que ferro e barro se liguem entre si";"Idêntico em força ao terceiro reino";"2";"";"";"";"";"";"rascunho (IA)"
"53063";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"4";"Daniel";"AT";"";"";"Dn 2:47";"O que Nabucodonosor declarou sobre o Deus de Daniel, depois de ouvir a interpretação?";"Que era apenas um entre muitos deuses poderosos";"Que deveria ser adorado apenas por Daniel e seus companheiros";"Que era inferior aos deuses da Babilônia";"Que era o Deus dos deuses, e o Senhor dos reis, revelador de segredos";"3";"";"";"";"";"";"rascunho (IA)"
"53064";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"4";"Daniel";"AT";"";"";"Dn 3:14-15";"O que Nabucodonosor pergunta a Sadraque, Mesaque e Abede-Nego, antes de os lançar no forno?";"Quem é o Deus que os poderá livrar das suas mãos";"Se eles temem a morte no fogo";"Se eles conhecem outros deuses além do seu";"Se eles aceitariam fugir da Babilônia em segredo";"0";"";"";"";"";"";"rascunho (IA)"
"53065";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"4";"Daniel";"AT";"";"";"Dn 3:22";"O que aconteceu aos homens fortes que lançaram os três hebreus no forno?";"Foram promovidos por sua bravura";"A chama do fogo os matou, por causa do calor extremo";"Escaparam ilesos, protegidos pelo rei";"Foram lançados no forno junto com os três";"1";"";"";"";"";"";"rascunho (IA)"
"53066";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"4";"Daniel";"AT";"";"";"Dn 4:8-9";"Por que Nabucodonosor recorreu a Daniel, depois que os outros sábios falharam?";"Porque Daniel era o mais velho entre os sábios";"Porque os outros sábios recomendaram Daniel";"Porque sabia que havia nele o espírito dos deuses santos";"Porque Daniel havia pedido para ser consultado primeiro";"2";"";"";"";"";"";"rascunho (IA)"
"53067";"DANIEL_COMPLETO_V2";"2026-08-31";"IA (Claude)";"4";"Daniel";"AT";"";"";"Dn 4:19";"Como Daniel reagiu, ao entender o significado do sonho da árvore, antes de falar ao rei?";"Respondeu imediatamente, sem hesitar";"Recusou-se a interpretar o sonho";"Pediu para consultar os outros sábios antes";"Ficou atônito quase uma hora, e seus pensamentos o turbavam";"3";"";"";"";"";"";"rascunho (IA)"
