"id";"lote";"data_lote";"fonte";"nivel";"livro_biblico";"testamento";"categoria_ebd";"ebd_versao";"referencia";"pergunta_pt";"alternativa_pt_a";"alternativa_pt_b";"alternativa_pt_c";"alternativa_pt_d";"resposta_correta";"pergunta_en";"alternativa_en_a";"alternativa_en_b";"alternativa_en_c";"alternativa_en_d";"status_revisao"
"49051";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"4";"Lamentações";"AT";"";"";"Lm 3:5";"O Senhor edificou contra mim, e me cercou de fel e...";"Tristeza";"Amargor";"Trabalho";"Cansaço";"2";"";"";"";"";"";"rascunho (IA)"
"49052";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"4";"Lamentações";"AT";"";"";"Lm 3:31";"Porque o Senhor não rejeitará para...";"Sempre";"Sempre, pois ainda que entristeça, compadecer-se-á";"O futuro";"A eternidade";"1";"";"";"";"";"";"rascunho (IA)"
"49053";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"4";"Lamentações";"AT";"";"";"Lm 3:52";"Como ave, sem motivo, me caçaram os que eram meus...";"Inimigos";"Perseguidores";"Adversários";"Amigos";"0";"";"";"";"";"";"rascunho (IA)"
"49054";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"4";"Lamentações";"AT";"";"";"Lm 3:63";"Olha para o assentar-me e para o levantar-me, eu sou a sua canção de...";"Escárnio";"Riso";"Zombaria";"Ódio";"2";"";"";"";"";"";"rascunho (IA)"
"49055";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"4";"Lamentações";"AT";"";"";"Lm 4:3";"Até os chacais dão o peito, e amamentam a seus filhos, mas a filha do meu povo tornou-se cruel como os avestruzes no...";"Campo";"Deserto";"Ermo";"Descampado";"1";"";"";"";"";"";"rascunho (IA)"
"49056";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"4";"Lamentações";"AT";"";"";"Lm 4:15";"Gritavam: apartai-vos, imundo! Disseram entre as nações: nunca mais...";"Habitarão aqui";"Peregrinarão aqui";"Voltarão aqui";"Morarão aqui";"0";"";"";"";"";"";"rascunho (IA)"
"49057";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"4";"Lamentações";"AT";"";"";"Lm 4:21";"Regozija-te, filha de Edom, o cálice também passará a ti, e te...";"Desnudarás";"Humilharás";"Arruinarás";"Envergonharás";"0";"";"";"";"";"";"rascunho (IA)"
"49058";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"4";"Lamentações";"AT";"";"";"Lm 5:5";"Os que nos perseguem estão sobre nossos pescoços, estamos cansados, e não temos...";"Alívio";"Paz";"Esperança";"Descanso";"3";"";"";"";"";"";"rascunho (IA)"
"49059";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"4";"Lamentações";"AT";"";"";"Lm 5:16";"Caiu a coroa da nossa cabeça, ai de nós, porque...";"Erramos";"Pecamos";"Pecamos, e por isso estamos assim";"Fugimos";"2";"";"";"";"";"";"rascunho (IA)"
"49060";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 1:5";"Os adversários prosperam, os filhinhos foram levados cativos diante do...";"Inimigo";"Adversário";"Rei";"Opressor";"1";"";"";"";"";"";"rascunho (IA)"
"49061";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 1:9";"Ninguém a consolou, vê, Senhor, a minha aflição, porque o inimigo se...";"Engrandeceu";"Exaltou";"Alegrou";"Vangloriou";"0";"";"";"";"";"";"rascunho (IA)"
"49062";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 1:18";"O Senhor é justo, pois me rebelei, minhas virgens e jovens se foram em...";"Guerra";"Exílio";"Fuga";"Cativeiro";"3";"";"";"";"";"";"rascunho (IA)"
"49063";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 2:2";"O Senhor humilhou o reino e os príncipes, profanando-os até a...";"Poeira";"Terra";"Terra, com ira";"Terra, sem piedade";"2";"";"";"";"";"";"rascunho (IA)"
"49064";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 2:14";"Os falsos profetas viram para ti cargas...";"Vãs";"Vãs, e enganosas";"Falsas";"Ilusórias";"1";"";"";"";"";"";"rascunho (IA)"
"49065";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 2:21";"Mataste no dia da tua ira, sacrificaste, e não...";"Perdoaste";"Te compadeceste";"Poupaste";"Te apiedaste";"3";"";"";"";"";"";"rascunho (IA)"
"49066";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 3:6";"Ele me pôs em lugares tenebrosos, como os que há muito estão...";"Perdidos";"Sepultados";"Esquecidos";"Mortos";"3";"";"";"";"";"";"rascunho (IA)"
"49067";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 3:15";"Fartou-me de amarguras, embriagou-me de...";"Tristeza";"Absinto";"Fel";"Veneno";"1";"";"";"";"";"";"rascunho (IA)"
"49068";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 3:47";"Temor e cova vieram sobre nós, assolação e...";"Destruição";"Quebrantamento";"Ruína";"Desolação";"1";"";"";"";"";"";"rascunho (IA)"
"49069";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 3:65";"Dá-lhes ansiedade de coração, a tua maldição...";"Seja sobre eles";"Caia sobre eles";"Os alcance";"Sobre eles";"0";"";"";"";"";"";"rascunho (IA)"
"49070";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 4:4";"A língua da criança de peito se pega ao seu paladar de sede, os meninos pedem pão, e não há quem lho...";"Ofereça";"Traga";"Dê";"Parta";"2";"";"";"";"";"";"rascunho (IA)"
"49071";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 4:8";"A pele se pegou aos ossos, secou-se como um...";"Ramo";"Pau";"Pedaço de madeira";"Graveto";"1";"";"";"";"";"";"rascunho (IA)"
"49072";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 4:17";"Olhávamos para uma nação que não podia...";"Livrar-nos";"Salvar-nos";"Ajudar-nos";"Socorrer-nos";"0";"";"";"";"";"";"rascunho (IA)"
"49073";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 5:9";"Com perigo de vida buscamos o nosso pão, por causa da espada do...";"Deserto, que nos ameaça";"Inimigo";"Cativeiro";"Deserto";"0";"";"";"";"";"";"rascunho (IA)"
"49074";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"5";"Lamentações";"AT";"";"";"Lm 5:20";"Por que te esquecerias de nós para sempre, e nos desampararias por tanto...";"Espaço de tempo";"Tantos anos";"Tempo";"Tempo, tantos dias";"3";"";"";"";"";"";"rascunho (IA)"
"49075";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm";"Lamentações é tradicionalmente atribuído pela tradição a qual profeta, embora o texto seja anônimo?";"Baruque";"Isaías";"Jeremias";"Ezequiel";"2";"";"";"";"";"";"rascunho (IA)"
"49076";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm";"Os capítulos 1, 2, 4 e 5 de Lamentações seguem qual estrutura poética, com 22 estrofes?";"Paralelismo sinônimo";"Acróstico, seguindo as 22 letras do alfabeto hebraico";"Quiasmo";"Paralelismo antitético";"1";"";"";"";"";"";"rascunho (IA)"
"49077";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm 3";"O capítulo 3 de Lamentações se destaca dos demais por ter 66 versos, o triplo dos outros, e por seguir um acróstico...";"Triplo, com três versos para cada letra hebraica";"Duplo";"Invertido";"Simples";"0";"";"";"";"";"";"rascunho (IA)"
"49078";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm";"Lamentações lamenta a destruição de Jerusalém e do templo por qual império, no ano 586 a.C.?";"Persa";"Egípcio";"Assírio";"Babilônico";"3";"";"";"";"";"";"rascunho (IA)"
"49079";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm";"Na tradição judaica, o livro de Lamentações é lido anualmente numa data específica de luto, chamada...";"Purim";"Iom Kipur";"Tisha B'Av (Nove de Av)";"Rosh Hashaná";"2";"";"";"";"";"";"rascunho (IA)"
"49080";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm";"No cânon hebraico (Tanakh), Lamentações está incluído em qual das três grandes divisões?";"Torá";"Neviim (Profetas)";"Ketuvim (Escritos), entre os cinco Megilot";"Não está no cânon hebraico";"2";"";"";"";"";"";"rascunho (IA)"
"49081";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm 3:22-23";"O versículo de Lm 3:22-23 (misericórdias renovadas cada manhã) inspirou o título de qual hino?";"Grandioso És Tu";"Grande é a Tua Fidelidade";"Sublime Graça";"Como Zombam";"1";"";"";"";"";"";"rascunho (IA)"
"49082";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm";"Lamentações, no cânon cristão, está posicionado logo após qual livro?";"Ezequiel";"Daniel";"Isaías";"Jeremias";"3";"";"";"";"";"";"rascunho (IA)"
"49083";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm";"O gênero literário predominante de Lamentações é classificado por estudiosos como uma coleção de...";"Oráculos proféticos";"Salmos de louvor";"Elegias fúnebres (lamentos comunitários)";"Provérbios sapienciais";"2";"";"";"";"";"";"rascunho (IA)"
"49084";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm";"Lamentações compartilha semelhanças com o lamento sumério sobre a destruição de qual cidade?";"Babilônia";"Ur";"Nínive";"Susã";"1";"";"";"";"";"";"rascunho (IA)"
"49085";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm";"O capítulo 5 de Lamentações se diferencia dos capítulos 1-4 por não ser um acróstico completo, embora mantenha...";"Trinta versos";"Estrutura de salmo";"Quarenta e quatro versos";"Vinte e duas estrofes (versos), sem seguir a ordem alfabética";"3";"";"";"";"";"";"rascunho (IA)"
"49086";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm";"A tradição de Jeremias sentado nas ruínas para compor Lamentações aparece em qual versão bíblica antiga?";"Na Vulgata latina apenas";"No Targum apenas";"No texto hebraico massorético";"Na Septuaginta grega";"3";"";"";"";"";"";"rascunho (IA)"
"49087";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm";"Lamentações combina lamento com esperança, concentrada especialmente em qual capítulo?";"Capítulo 5";"Capítulo 1";"Capítulo 2";"Capítulo 3";"3";"";"";"";"";"";"rascunho (IA)"
"49088";"LAMENTACOES_COMPLETO";"2026-09-02";"IA (Claude)";"6";"Lamentações";"AT";"";"";"Lm";"O tema central de Lamentações é o luto pela queda de Jerusalém como consequência de...";"Um ataque aleatório";"O pecado e a infidelidade do povo à aliança";"Uma disputa política externa";"Um desastre natural";"1";"";"";"";"";"";"rascunho (IA)"
